p;L;L(p);R(p);T(p)
30;50;;;
30;50;1,36642;0,200448;2,2381
30;50;1,36642;0,200448;2,2381
30;50;1,30766;0,270582;2,52
30;50;1,42529;0,329516;1,62963
30;50;1,24902;0,099811;2,41176
30;50;1,44493;0,212377;1,95238
30;50;01,01,2881;0,147098;2,42105
30;50;1,30766;0,130582;2,11111
30;50;1,17105;0,14382;2,4
30;50;1,17105;0,18382;2,09091
30;50;01,01,2295;0,175998;2,95238
30;50;1,17105;0,0638202;3,1875
30;50;1,36642;0,260448;2,83333
30;50;01,01,2295;0,215998;2,69565
30;50;01,01,2295;0,115998;2
30;50;1,24902;0,319811;1,75
30;50;1,30766;0,170582;1,7
30;50;1,30766;0,370582;1,76667
30;50;01,01,2295;0,215998;2
30;50;1,38603;0,123554;2,58824
30;50;1,36642;0,180448;2,45
30;50;1,40565;0,0865759;2,4
30;50;1,40565;0,226576;2,27273
30;50;01,01,2881;0,187098;3
30;50;1,30766;0,230582;2,3913
30;50;1,36642;0,320448;1,92593
30;50;1,32723;0,273965;2,08
30;50;1,30766;0,150582;2,21053
30;50;01,01,2881;0,247098;2,33333
30;50;1,32723;0,173965;2
30;50;1,26855;0,203509;2,27273
30;50;1,24902;0,159811;1,95
30;50;1,17105;0,20382;2
30;50;01,01,2295;0,155998;2,2
30;50;1,36642;0,320448;2,14815
30;50;1,13218;0,235025;2,08
30;50;1,48425;0,237877;2,68182
30;50;1,34682;0,137253;2,22222
30;50;1,44493;0,252377;2,73913
30;50;01,01,2295;0,215998;2,13043
30;50;01,01,2881;0,127098;2
30;50;01,01,2881;0,167098;1,85
30;50;01,01,2021;0,292066;1,92593
30;50;1,24902;0,239811;2,20833
30;50;01,01,2021;0,252066;1,96
30;50;1,30766;0,250582;2,625
30;50;1,26855;0,163509;2,4
30;50;1,40565;0,226576;2,09091
30;50;1,19052;0,128009;2,21053
30;50;01,01,2021;0,392066;1,40625
30;50;1,19052;0,228009;2,04167
30;50;01,01,2881;0,187098;1,95238
30;50;1,40565;0,246576;2,52174
30;50;1,26855;0,183509;2,19048
30;50;1,36642;0,200448;2,28571
30;50;01,01,2881;0,267098;1,56
30;50;1,19052;0,288009;1,7037
30;50;1,32723;0,193965;2,19048
30;50;01,01,2881;0,187098;2,61905
30;50;01,01,2295;0,195998;2,22727
30;50;1,40565;0,206576;2,09524
30;50;01,01,2295;0,115998;2,5
30;50;1,70107;0,243641;1,90476
30;50;01,01,2021;0,192066;2,59091
30;50;1,30766;0,150582;1,94737
30;50;1,17105;0,16382;1,90476
30;50;1,32723;0,173965;2,4
30;50;1,24902;0,199811;2
30;50;1,24902;0,279811;2,07692
30;50;01,01,2295;0,115998;2,27778
30;50;01,01,2021;0,132066;2,26316
30;50;1,24902;0,219811;4,08696
30;50;1,17105;0,16382;1,90476
30;50;01,01,2881;0,187098;2,09524
30;50;1,24902;0,159811;2,9
30;50;1,36642;0,220448;2,40909
30;50;01,01,2295;0,175998;1,61905
30;50;01,01,2021;0,132066;2,21053
30;50;1,34682;0,217253;2,09091
30;50;1,24902;0,099811;2,29412
30;50;1,42529;0,249516;2,69565
30;50;1,70107;0,223641;2,05
30;50;01,01,2295;0,255998;2,24
30;50;01,01,2021;0,252066;2,2
30;50;1,26855;0,183509;2,2381
30;50;1,26855;0,243509;2
30;50;1,13218;0,155025;2,14286
30;50;1,46458;0,175164;2,05263
30;50;01,01,2021;0,292066;1,66667
30;50;1,19052;0,208009;1,78261
30;50;1,32723;0,153965;1,89474
30;50;1,32723;0,133965;2,33333
30;50;01,01,2021;0,192066;2,5
30;50;1,40565;0,226576;2,04545
30;50;01,01,2881;0,327098;1,78571
30;50;1,36642;0,160448;1,47368
30;50;1,36642;0,400448;1,6129
30;50;1,15161;0,119494;2,89474
30;50;1,19052;0,228009;2,04167
30;50;01,01,2021;0,212066;2,08696
30;50;01,01,2881;0,127098;1,61111
30;50;01,01,2021;0,192066;2,63636
30;50;1,30766;0,110582;2,64706
30;50;01,01,2021;0,232066;1,91667
30;50;1,30766;0,330582;1,64286
30;50;1,40565;0,126576;3,17647
30;50;1,34682;0,337253;1,82143
30;50;01,01,2881;0,307098;1,85185
30;50;1,24902;0,279811;2,23077
30;50;01,01,2295;0,215998;1,95652
30;50;1,38603;0,323554;2,44444
30;50;1,24902;0,159811;2,35
30;50;01,01,2021;0,172066;2
30;50;01,01,2295;0,195998;2,95455
30;50;01,01,2295;0,235998;2,16667
30;50;01,01,2021;0,0920661;1,76471
30;50;1,44493;0,212377;2,66667
30;50;1,19052;0,208009;1,91304
30;50;1,24902;0,139811;1,52632
30;50;1,42529;0,249516;2,30435
30;50;1,24902;0,239811;2,95833
30;50;1,34682;0,277253;1,76
30;50;01,01,2881;0,247098;2,33333
30;50;1,34682;0,237253;2,21739
30;50;1,26855;0,143509;1,68421
30;50;1,38603;0,203554;2,61905
30;50;01,01,2881;0,127098;2,11111
30;50;01,01,2881;0,127098;2
30;50;01,01,2881;0,247098;2,20833
30;50;1,34682;0,197253;1,7619
30;50;1,32723;0,173965;2,65
30;50;1,44493;0,292377;1,56
30;50;1,24902;0,239811;2,70833
30;50;1,30766;0,190582;2,66667
30;50;01,01,2881;0,207098;2,31818
30;50;1,34682;0,0772528;1,6
30;50;1,13218;0,155025;1,85714
30;50;1,38603;0,143554;2,22222
30;50;01,01,2295;0,175998;2,38095
30;50;01,01,2295;0,175998;1,85714
30;50;1,40565;0,166576;2,31579
30;50;1,30766;0,170582;2,35
30;50;1,30766;0,130582;1,72222
30;50;1,32723;0,193965;2,47619
30;50;1,13218;0,175025;1,81818
30;50;1,19052;0,168009;1,61905
30;50;1,26855;0,143509;1,57895
30;50;1,30766;0,190582;1,90476
30;50;1,19052;0,108009;1,83333
30;50;1,38603;0,383554;2,3
30;50;1,24902;0,199811;2,72727
30;50;1,54329;0,32561;1,92308
30;50;1,44493;0,132377;2,23529
30;50;1,32723;0,273965;1,84
30;50;01,01,2881;0,207098;2,63636
30;50;1,26855;0,223509;1,73913
30;50;1,42529;0,149516;3,05556
30;50;1,26855;0,223509;2
30;50;1,15161;0,239495;3,12
30;50;1,24902;0,099811;1,76471
30;50;1,17105;0,12382;3,05263
30;50;1,42529;0,309516;1,96154
30;50;1,44493;0,192377;2,25
30;50;01,01,2881;0,207098;1,95455
30;50;1,42529;0,209516;1,90476
30;50;1,24902;0,099811;1,82353
30;50;1,44493;0,312377;2,30769
30;50;1,34682;0,117253;1,88235
30;50;1,24902;0,179811;1,95238
30;50;1,38603;0,0835544;2,13333
30;50;1,40565;0,206576;2,38095
30;50;1,32723;0,153965;1,84211
30;50;1,30766;0,310582;2
30;50;1,32723;0,0939654;2,1875
30;50;1,30766;0,230582;2,04348
30;50;1,26855;0,163509;2
30;50;01,01,2021;0,192066;2
30;50;01,01,5236;0,303098;2,6
30;50;1,42529;0,249516;2,26087
30;50;1,19052;0,188009;2,09091
30;50;1,17105;0,18382;2,09091
30;50;1,24902;0,259811;2,16
30;50;1,26855;0,183509;1,52381
30;50;01,01,2881;0,207098;2,22727
30;50;1,32723;0,253965;1,91667
30;50;01,01,2021;0,292066;2
30;50;1,24902;0,059811;2,4
30;50;1,32723;0,213965;1,77273
30;50;1,24902;0,199811;2,36364
30;50;1,32723;0,233965;1,95652
30;50;1,46458;0,175164;2,15789
30;50;1,26855;0,223509;1,86957
30;50;1,36642;0,120448;2,41176
30;50;1,32723;0,273965;1,68
30;50;1,30766;0,270582;2
30;50;01,01,2881;0,287098;2
30;50;1,30766;0,170582;2,35
