p;L;L(p);R(p);T(p)
30;150
30;150;1.48134;0.350814;2.28916
30;150;1.34881;0.297581;1.89744
30;150;1.44819;0.206179;2.48387
30;150;1.38855;0.237281;2.42647
30;150;1.3157;0.278651;2.07895
30;150;1.32232;0.239792;2.18571
30;150;1.23629;0.177338;2.11111
30;150;1.28922;0.207301;2.13636
30;150;1.32232;0.213126;1.95455
30;150;1.3753;0.261866;2.02778
30;150;1.35543;0.205335;2.25000
30;150;1.46808;0.302318;2.01316
30;150;1.30246;0.222999;2.20588
30;150;1.23629;0.264004;1.98684
30;150;1.32232;0.193126;2.14286
30;150;1.34881;0.217581;2.40909
30;150;1.29584;0.295156;2.27848
30;150;1.41506;0.307994;1.87179
30;150;1.33556;0.188709;2.03226
30;150;1.33556;0.228709;2.13235
30;150;1.3157;0.258651;2.34247
30;150;1.32232;0.179792;2.22951
30;150;1.30246;0.322999;2.13253
30;150;1.38193;0.269578;2.39726
30;150;1.34881;0.284248;2.13158
30;150;1.36868;0.227477;2.20896
30;150;1.34881;0.224248;2.19403
30;150;1.2826;0.192767;2.00000
30;150;1.32232;0.233126;2.39130
30;150;1.36868;0.187477;1.88525
30;150;1.39518;0.33164;1.97561
30;150;1.36205;0.239744;2.15942
30;150;1.46145;0.368058;1.76744
30;150;1.30246;0.129666;2.11111
30;150;1.30908;0.204164;2.03077
30;150;1.35543;0.278668;2.10667
30;150;1.38193;0.249578;2.24286
30;150;1.34218;0.149817;2.35714
30;150;1.44819;0.246179;2.47059
30;150;1.30246;0.236333;2.38571
30;150;1.2429;0.218629;1.94203
30;150;1.34218;0.256484;2.27778
30;150;1.30246;0.236333;2.02857
30;150;1.48134;0.257481;2.39130
30;150;1.28922;0.227301;1.84058
30;150;1.22306;0.18138;2.10938
30;150;1.29584;0.281823;2.24675
30;150;1.35543;0.192001;2.12903
30;150;1.3157;0.218651;2.02985
30;150;1.32232;0.239792;2.10000
30;150;1.3753;0.221866;2.10606
30;150;1.25613;0.254505;1.95946
30;150;1.29584;0.221823;2.38235
30;150;1.35543;0.218668;1.87879
30;150;1.25613;0.194505;1.96923
30;150;1.28922;0.247301;1.91667
30;150;1.30246;0.229666;2.08696
30;150;1.21645;0.226713;1.77465
30;150;1.36205;0.226411;1.98507
30;150;1.2429;0.265296;2.11842
30;150;1.28922;0.180634;2.17742
30;150;1.34881;0.217581;1.98485
30;150;1.41506;0.254661;2.21429
30;150;1.25613;0.247838;2.57534
30;150;1.35543;0.285335;1.98684
30;150;1.3753;0.381866;1.80000
30;150;1.47471;0.249904;2.44118
30;150;1.42168;0.175649;2.20690
30;150;1.30908;0.170831;2.46667
30;150;1.43494;0.277598;2.46575
30;150;1.3753;0.288533;2.26316
30;150;1.30246;0.202999;2.06154
30;150;1.38193;0.162912;2.05263
30;150;1.30908;0.224164;1.88235
30;150;1.26937;0.216995;2.23529
30;150;1.32232;0.219792;2.13433
30;150;1.32232;0.173126;1.83333
30;150;1.46808;0.308985;2.15584
30;150;1.23629;0.244004;1.93151
30;150;1.34881;0.177581;2.20000
30;150;1.32894;0.307589;2.03750
30;150;1.30908;0.164164;1.93220
30;150;1.28922;0.180634;2.06452
30;150;1.32894;0.234256;2.27536
30;150;1.38193;0.262912;2.19444
30;150;1.46808;0.235652;2.28788
30;150;1.33556;0.268709;2.09459
30;150;1.22306;0.228047;2.07042
30;150;1.27598;0.25822;2.24324
30;150;1.32232;0.226459;2.14706
30;150;1.3157;0.225317;1.89706
30;150;1.34218;0.256484;2.06944
30;150;1.38855;0.297281;2.19481
30;150;1.27598;0.164887;2.11667
30;150;1.35543;0.278668;2.26667
30;150;1.26937;0.263661;2.16000
30;150;1.30908;0.190831;2.19048
30;150;1.26275;0.222423;2.08696
30;150;1.46145;0.214725;2.53968
30;150;1.39518;0.258307;2.49296
30;150;1.5145;0.315248;2.25974
30;150;1.36205;0.159744;2.36842
30;150;1.38193;0.236245;2.22059
30;150;1.30246;0.182999;2.27419
30;150;1.27598;0.21822;1.72059
30;150;1.41506;0.234661;2.16418
30;150;1.38855;0.263947;2.48611
30;150;1.20983;0.205365;1.79412
30;150;1.34218;0.22315;2.16418
30;150;1.34881;0.230914;1.86765
30;150;1.27598;0.23822;1.95775
30;150;1.28922;0.267301;2.24000
30;150;1.34881;0.250914;1.85915
30;150;1.38855;0.230614;2.40299
30;150;1.29584;0.221823;1.91176
30;150;1.30246;0.216333;2.25373
30;150;1.36868;0.227477;2.11940
30;150;1.34218;0.236484;2.27536
30;150;1.2826;0.259434;1.97297
30;150;1.44157;0.265226;2.21127
30;150;1.26937;0.263661;1.84000
30;150;1.26275;0.22909;1.77143
30;150;1.48797;0.26505;1.85714
30;150;1.26937;0.223661;2.26087
30;150;1.26937;0.190328;1.89063
30;150;1.26937;0.230328;2.07143
30;150;1.50787;0.274377;2.53521
30;150;1.33556;0.275375;1.94667
30;150;1.36868;0.287477;2.21053
30;150;1.34881;0.204248;2.53125
30;150;1.44819;0.239512;2.11940
30;150;1.34218;0.189817;1.95161
30;150;1.50124;0.220165;2.15873
30;150;1.29584;0.248489;2.09722
30;150;1.28922;0.280634;1.81818
30;150;1.36205;0.233078;2.20588
30;150;1.38855;0.197281;2.16129
30;150;1.36205;0.239744;2.53623
30;150;1.29584;0.188489;2.07937
30;150;1.23629;0.197338;2.31818
30;150;1.32894;0.247589;2.26761
30;150;1.32894;0.214256;2.03030
30;150;1.22306;0.24138;1.93151
30;150;1.42168;0.295649;2.07895
30;150;1.38855;0.277281;2.01351
30;150;1.50787;0.361043;2.61905
30;150;1.29584;0.201823;1.87692
30;150;1.33556;0.188709;2.48387
30;150;1.32232;0.213126;2.39394
30;150;1.34881;0.257581;2.12500
30;150;1.32894;0.187589;2.20968
30;150;1.3753;0.295199;2.06493
30;150;1.19661;0.215959;2.24286
30;150;1.4018;0.272656;2.10959
30;150;1.36205;0.173078;2.37288
30;150;1.39518;0.23164;2.29851
30;150;1.33556;0.202042;2.26563
30;150;1.30246;0.229666;2.17391
30;150;1.32232;0.179792;2.32787
30;150;1.40843;0.36033;2.32558
30;150;1.32232;0.213126;2.16667
30;150;1.26275;0.32909;1.95294
30;150;1.26937;0.190328;2.00000
30;150;1.32894;0.214256;2.01515
30;150;1.2429;0.231963;1.81690
30;150;1.46145;0.268058;2.23944
30;150;1.32894;0.294256;2.10256
30;150;1.32232;0.153126;2.42105
30;150;1.56756;0.275287;2.32857
30;150;1.32232;0.213126;2.10606
30;150;1.48797;0.298383;2.38667
30;150;1.26937;0.190328;2.04688
30;150;1.29584;0.22849;2.15942
30;150;1.27598;0.17822;1.79032
30;150;1.32232;0.226459;2.10294
30;150;1.40843;0.226997;2.18182
30;150;1.30246;0.189666;2.12698
30;150;1.34218;0.169817;2.40678
30;150;1.38855;0.237281;2.20588
30;150;1.26275;0.195756;2.10769
30;150;1.42168;0.248982;2.33333
30;150;1.42831;0.223295;2.10769
30;150;1.44157;0.325226;2.18750
30;150;1.33556;0.215375;2.66667
30;150;1.30908;0.177498;2.11475
30;150;1.33556;0.208709;2.09231
30;150;1.3157;0.258651;1.83562
30;150;1.32232;0.266459;2.22973
30;150;1.38855;0.203947;2.46032
30;150;1.35543;0.258668;1.95833
30;150;1.43494;0.304265;2.40260
30;150;1.34881;0.237581;1.95652
30;150;1.30908;0.150831;2.08772
30;150;1.42168;0.275649;1.95890
30;150;1.36868;0.24081;2.39130
30;150;1.2826;0.279433;1.92208
30;150;1.38193;0.256245;2.35211
30;150;1.2826;0.2861;1.84615
30;150;1.32894;0.214256;2.27273
30;150;1.32232;0.233126;2.07246
30;150;1.38193;0.236245;2.19118
30;150;1.4946;0.219278;2.38095
30;150;1.36205;0.206411;2.09375
30;150;1.34881;0.224248;2.14925
30;150;1.30908;0.244164;2.00000
30;150;1.4018;0.232656;2.35821
30;150;1.2826;0.2261;2.37681
