p;L;L(p);R(p);T(p)
5;75
5;75;1.07035;0.859953;8.64706
5;75;1.04378;0.832097;11.75758
5;75;1.07035;0.819953;8.24615
5;75;1.09693;0.821085;7.52308
5;75;1.05707;0.792699;9.90476
5;75;1.12351;0.915497;12.54167
5;75;1.0305;0.884813;9.85714
5;75;1.05707;0.779366;8.87097
5;75;1.04378;0.858764;8.48529
5;75;1.00393;0.803529;17.64063
5;75;1.05707;0.806033;13.95313
5;75;1.04378;0.832097;14.16667
5;75;1.04378;0.832097;9.24242
5;75;1.01721;0.80418;10.32813
5;75;1.01721;0.870846;12.68116
5;75;1.04378;0.818764;7.50769
5;75;1.08364;0.753859;9.36667
5;75;1.08364;0.860526;10.11765
5;75;1.04378;0.898764;7.77465
5;75;1.05707;0.792699;9.31746
5;75;1.05707;0.792699;8.55556
5;75;1.05707;0.912699;8.30556
5;75;1.00393;0.776863;10.59677
5;75;1.01721;0.857513;16.01471
5;75;1.04378;0.858764;8.02941
5;75;1.08364;0.927193;13.61644
5;75;1.01721;0.857513;8.95588
5;75;1.0305;0.844813;6.16418
5;75;1.00393;0.790196;12.07936
5;75;1.04378;0.925431;12.24658
5;75;1.05707;0.832699;6.43939
5;75;1.11022;0.888297;9.74286
5;75;1.04378;0.832097;8.71212
5;75;1.0305;0.858146;10.27941
5;75;1.0305;0.858146;9.97059
5;75;1.01721;0.80418;10.20313
5;75;1.0305;0.79148;8.22222
5;75;1.0305;0.844813;9.40298
5;75;1.05707;0.819366;9.73846
5;75;1.0305;0.87148;8.15942
5;75;1.09693;0.834418;9.36364
5;75;1.01721;0.817513;14.41538
5;75;1.0305;0.83148;12.10606
5;75;1.04378;0.858764;9.22059
5;75;1.04378;0.885431;8.41429
5;75;1.09693;0.954418;9.94667
5;75;1.0305;0.844813;12.50746
5;75;1.09693;0.901085;9.71831
5;75;1.08364;0.913859;8.73611
5;75;1.0305;0.79148;9.69841
5;75;1.04378;0.805431;9.73438
5;75;1.05707;0.912699;9.01389
5;75;1.0305;0.83148;10.59091
5;75;1.01721;0.817513;8.95385
5;75;1.04378;0.925431;9.50685
5;75;1.0305;0.87148;14.53623
5;75;1.01721;0.84418;14.31343
5;75;1.11022;0.808297;12.57813
5;75;1.0305;0.818146;8.27692
5;75;1.05707;0.859366;15.66177
5;75;1.0305;0.87148;7.60870
5;75;1.04378;0.858764;12.16177
5;75;1.1368;0.902684;9.50704
5;75;1.0305;0.87148;12.72464
5;75;1.08364;0.833859;8.48485
5;75;1.01721;0.777513;10.37097
5;75;1.08364;0.940526;9.48649
5;75;1.0305;0.844813;9.11940
5;75;1.04378;0.885431;7.90000
5;75;1.04378;0.885431;8.15714
5;75;1.07035;0.859953;11.83823
5;75;1.04378;0.778764;9.45161
5;75;1.07035;0.84662;9.47761
5;75;1.04378;0.885431;8.71429
5;75;1.05707;0.872699;8.42029
5;75;1.01721;0.76418;9.88525
5;75;1.04378;0.872097;7.92754
5;75;1.07035;0.84662;8.68657
5;75;1.1368;0.916017;8.91667
5;75;1.0305;0.804813;9.45313
5;75;1.01721;0.790846;9.47619
5;75;1.08364;0.900526;9.15493
5;75;1.04378;0.912097;15.11111
5;75;1.08364;0.887193;7.80000
5;75;1.05707;0.792699;8.01587
5;75;1.04378;0.845431;13.70149
5;75;1.01721;0.817513;7.86154
5;75;1.0305;0.844813;10.17910
5;75;1.11022;0.834964;8.30303
5;75;1.04378;0.845431;8.67164
5;75;1.01721;0.84418;13.16418
5;75;1.05707;0.859366;8.30882
5;75;1.07035;0.899953;12.18310
5;75;1.08364;0.820526;12.81538
5;75;1.0305;0.87148;8.24638
5;75;1.00393;0.790196;10.33333
5;75;1.0305;0.83148;9.84848
5;75;1.11022;0.848297;9.17910
5;75;1.07035;0.84662;8.10448
5;75;1.07035;0.819953;8.32308
5;75;1.07035;0.859953;9.36765
5;75;1.04378;0.845431;9.29851
5;75;1.05707;0.832699;8.27273
5;75;1.04378;0.858764;7.52941
5;75;1.01721;0.80418;8.90625
5;75;1.12351;0.822163;7.30769
5;75;1.01721;0.870846;6.98551
5;75;1.01721;0.84418;8.08955
5;75;1.05707;0.899366;9.90141
5;75;1.05707;0.832699;11.53030
5;75;1.00393;0.790196;8.47619
5;75;1.07035;0.76662;10.98361
5;75;1.04378;0.898764;11.12676
5;75;1.05707;0.886033;11.02857
5;75;1.0305;0.844813;8.94030
5;75;1.01721;0.88418;9.01429
5;75;1.01721;0.870846;8.13043
5;75;1.01721;0.830846;7.74242
5;75;1.0305;0.858146;7.85294
5;75;1.0305;0.87148;6.49275
5;75;1.0305;0.898146;8.36620
5;75;1.11022;0.928297;7.27397
5;75;1.0305;0.79148;8.77778
5;75;1.04378;0.898764;9.97183
5;75;1.05707;0.899366;8.11268
5;75;1.07035;0.80662;15.20313
5;75;1.0305;0.858146;6.95588
5;75;1.04378;0.898764;16.14084
5;75;1.01721;0.857513;9.08823
5;75;1.0305;0.804813;9.29688
