p;L;L(p);R(p);T(p)
30;100
30;100;1.25427;0.310818;2.05455
30;100;1.24439;0.168918;2.26829
30;100;1.33341;0.255013;2.20833
30;100;1.36311;0.229915;2.04444
30;100;1.23451;0.116988;2.19444
30;100;1.29383;0.13813;2.21622
30;100;1.27405;0.22453;2.36957
30;100;1.40273;0.266132;2.29167
30;100;1.30372;0.319889;2.12727
30;100;1.33341;0.285013;2.01961
30;100;1.29383;0.17813;2.60976
30;100;1.55149;0.196638;2.94872
30;100;1.39283;0.204611;2.30952
30;100;1.44238;0.28201;2.02041
30;100;1.31362;0.181623;2.12195
30;100;1.29383;0.10813;2.70588
30;100;1.21475;0.283036;2.77358
30;100;1.47212;0.296213;2.42000
30;100;1.47212;0.266213;2.25532
30;100;1.34331;0.286671;2.15686
30;100;1.26416;0.282688;2.07692
30;100;1.29383;0.30813;1.90741
30;100;1.195;0.158954;2.63415
30;100;1.44238;0.26201;1.91489
30;100;1.30372;0.309889;2.35185
30;100;1.39283;0.264611;2.04167
30;100;1.33341;0.285013;1.76471
30;100;1.30372;0.229889;1.82609
30;100;1.43246;0.270571;3.12500
30;100;1.40273;0.276132;2.20408
30;100;1.42255;0.249112;2.15217
30;100;1.38292;0.233068;2.46667
30;100;1.28394;0.296344;2.00000
30;100;1.27405;0.33453;1.84211
30;100;1.37301;0.251503;2.08511
30;100;1.36311;0.299915;2.28846
30;100;1.27405;0.21453;2.02222
30;100;1.28394;0.206344;1.59091
30;100;1.26416;0.242688;2.14583
30;100;1.38292;0.223068;2.15909
30;100;1.31362;0.231623;2.00000
30;100;1.33341;0.215013;2.54545
30;100;1.39283;0.284611;1.82000
30;100;1.28394;0.246344;1.87500
30;100;1.40273;0.336132;2.25455
30;100;1.34331;0.276671;2.50000
30;100;1.37301;0.221503;2.38636
30;100;1.65079;0.208269;2.38462
30;100;1.25427;0.200818;2.25000
30;100;1.24439;0.198918;2.45455
30;100;1.22463;0.295028;2.24074
30;100;1.43246;0.230571;2.40909
30;100;1.24439;0.268918;1.74510
30;100;1.44238;0.22201;1.88372
30;100;1.36311;0.219915;2.20455
30;100;1.27405;0.14453;2.47368
30;100;1.29383;0.19813;1.69767
30;100;1.23451;0.176988;2.45238
30;100;1.38292;0.243068;2.26087
30;100;1.38292;0.243068;2.13043
30;100;1.28394;0.346344;1.72414
30;100;1.41264;0.187632;2.17500
30;100;1.31362;0.171623;2.25000
30;100;1.24439;0.168918;2.26829
30;100;1.31362;0.141623;2.48649
30;100;1.47212;0.286213;2.04082
30;100;1.34331;0.296671;2.21154
30;100;1.33341;0.355013;1.77586
30;100;1.34331;0.206671;2.20930
30;100;1.34331;0.216671;1.97727
30;100;1.24439;0.178918;2.09524
30;100;1.34331;0.266671;2.57143
