p;L;L(p);R(p);T(p)
40;75
40;75;1.44872;0;1.77778
40;75;1.34384;0.0223452;1.45833
40;75;1.26538;0;1.54545
40;75;1.47498;0;2.05556
40;75;1.34384;0;1.52632
40;75;1.42248;0;1.80000
40;75;1.38314;0.0308024;1.62500
40;75;1.35693;0;2.61111
40;75;1.46185;0.0197078;1.27273
40;75;1.40936;0;1.57143
40;75;1.58017;0.0268628;1.76190
40;75;1.4356;0;1.94444
40;75;1.34384;0;1.52632
40;75;1.44872;0.00389471;1.90476
40;75;1.38314;0.0308024;1.66667
40;75;1.5144;0;2.47059
40;75;1.38314;0;1.77778
40;75;1.46185;0;1.33333
40;75;1.44872;0.0305614;1.65217
40;75;1.25232;0;1.64706
40;75;1.39625;0.0201842;1.60870
40;75;1.50126;0;2.53333
40;75;1.39625;0;1.55556
40;75;1.50126;0;1.61111
40;75;1.4356;0;1.56250
40;75;1.63284;0.0616943;2.04348
40;75;1.34384;0.0756785;1.75000
40;75;1.30458;0;1.61111
40;75;1.35693;0;1.94118
40;75;1.44872;0.017228;1.63636
40;75;1.31766;0;1.57895
40;75;1.46185;0.0330411;1.78261
40;75;1.38314;0;1.94118
40;75;1.34384;0.0356785;2.00000
40;75;1.44872;0;1.64706
40;75;1.39625;0;1.61111
40;75;1.39625;0;1.72222
40;75;1.5144;0.0692032;1.76000
40;75;1.40936;0;1.63158
40;75;1.34384;0;2.26316
40;75;1.29151;0;1.63636
40;75;1.6065;0.0310113;1.57143
40;75;1.35693;0;1.55000
40;75;1.47498;0;1.75000
40;75;1.27844;0;1.71429
40;75;1.37003;0;1.71429
40;75;1.44872;0;1.90000
40;75;1.37003;0;1.52941
40;75;1.44872;0;2.05882
40;75;1.38314;0.0441357;1.48000
40;75;1.52755;0;1.87500
40;75;1.39625;0.0868509;1.89286
40;75;1.46185;0.00637447;1.80952
40;75;1.4356;0.00137035;1.80952
40;75;1.35693;0.0252176;1.66667
40;75;1.27844;0;1.62500
40;75;1.34384;0;1.95000
40;75;1.31766;0;1.54545
40;75;1.47498;0;2.11111
40;75;1.37003;0;1.46667
40;75;1.29151;0;1.76190
40;75;1.48812;0.064538;1.36000
40;75;1.35693;0.0252176;1.62500
40;75;1.33075;0;1.27273
40;75;1.44872;0.123895;1.73333
40;75;1.31766;0;1.77273
40;75;1.44872;0;1.43750
40;75;1.52755;0.0181431;1.76190
40;75;1.33075;0;2.76923
40;75;1.46185;0;1.70000
40;75;1.48812;0.0778714;1.30769
40;75;1.33075;0.0194172;2.25000
40;75;1.29151;0;1.70588
