p;L;L(p);R(p);T(p)
30;75
30;75;1.23278;0.236648;1.66667
30;75;1.29844;0.168953;2.53333
30;75;1.29844;0.168953;2.60000
30;75;1.16725;0.156319;2.41935
30;75;1.15416;0.14007;2.00000
30;75;1.20655;0.191358;1.72727
30;75;1.21967;0.327364;2.23256
30;75;1.32473;0.173538;2.16667
30;75;1.33788;0.135764;2.37037
30;75;1.27216;0.244181;1.86111
30;75;1.2853;0.219924;2.58824
30;75;1.24591;0.199211;1.75758
30;75;1.20655;0.204691;2.17647
30;75;1.24591;0.199211;2.09091
30;75;1.31158;0.184602;1.93548
30;75;1.31158;0.237935;2.17143
30;75;1.36419;0.126756;2.88462
30;75;1.44321;0.165463;2.07143
30;75;1.40369;0.146277;2.77778
30;75;1.24591;0.239211;2.41667
30;75;1.29844;0.328953;1.97619
30;75;1.16725;0.236319;3.10811
30;75;1.37735;0.208858;2.00000
30;75;1.44321;0.205463;2.19355
30;75;1.19345;0.295294;1.70732
30;75;1.39052;0.304253;2.10256
30;75;1.32473;0.200205;1.96875
30;75;1.21967;0.354031;1.80000
30;75;1.31158;0.277935;2.36842
30;75;1.11492;0.130922;2.40000
30;75;1.21967;0.114031;2.07407
30;75;1.20655;0.191358;1.69697
30;75;1.33788;0.202431;2.21875
30;75;1.18034;0.19917;1.67647
30;75;1.40369;0.252944;2.11429
30;75;1.40369;0.252944;1.74286
30;75;1.35103;0.191281;1.74194
30;75;1.27216;0.204181;2.03030
30;75;1.35103;0.151281;2.32143
30;75;1.31158;0.211268;1.90909
30;75;1.20655;0.191358;1.78788
30;75;1.18034;0.225837;1.63889
30;75;1.2853;0.233258;1.60000
30;75;1.27216;0.270848;1.81579
30;75;1.25903;0.201722;1.84848
30;75;1.23278;0.156648;1.96667
30;75;1.39052;0.33092;2.63415
30;75;1.32473;0.160205;2.86207
30;75;1.24591;0.185878;2.31250
30;75;1.33788;0.215764;2.51515
30;75;1.32473;0.226872;1.82353
30;75;1.25903;0.268388;2.05263
30;75;1.37735;0.328858;1.92683
30;75;1.25903;0.148388;2.65517
30;75;1.36419;0.38009;1.88889
30;75;1.31158;0.211268;1.87879
30;75;1.25903;0.241722;1.72222
30;75;1.24591;0.212545;1.85294
30;75;1.32473;0.213538;1.87879
30;75;1.45639;0.287344;2.27027
30;75;1.39052;0.25092;2.31429
30;75;1.2853;0.193258;1.75000
30;75;1.31158;0.331268;1.78571
30;75;1.27216;0.177515;2.25806
30;75;1.25903;0.308388;2.07317
30;75;1.40369;0.27961;2.54054
30;75;1.36419;0.273423;2.02703
30;75;1.37735;0.182191;1.96667
30;75;1.19345;0.281961;1.95000
30;75;1.24591;0.252545;2.05405
30;75;1.31158;0.144602;2.00000
30;75;1.40369;0.19961;2.54839
30;75;1.33788;0.282431;2.00000
30;75;1.20655;0.138025;2.00000
30;75;1.19345;0.201961;1.82353
30;75;1.31158;0.197935;2.15625
30;75;1.24591;0.105878;2.15385
30;75;1.25903;0.295055;1.62500
30;75;1.31158;0.251268;1.97222
30;75;1.31158;0.211268;1.84848
30;75;1.23278;0.116648;2.33333
30;75;1.31158;0.211268;2.09091
30;75;1.33788;0.189098;1.96774
30;75;1.21967;0.180698;1.90625
30;75;1.27216;0.270848;2.71053
30;75;1.2853;0.259924;2.35135
30;75;1.27216;0.297515;2.45000
30;75;1.39052;0.344253;2.47619
30;75;1.29844;0.222286;2.41176
30;75;1.37735;0.155524;2.21429
30;75;1.48276;0.171008;2.28571
30;75;1.29844;0.19562;1.78125
30;75;1.35103;0.137948;2.40741
30;75;1.41686;0.17493;2.79310
30;75;1.44321;0.23213;2.66667
30;75;1.32473;0.213538;2.09091
30;75;1.31158;0.317935;1.58537
30;75;1.37735;0.195524;2.38710
30;75;1.35103;0.231281;2.29412
30;75;1.23278;0.143315;1.62069
30;75;1.23278;0.169982;1.93548
30;75;1.21967;0.140698;2.41379
30;75;1.2853;0.313258;1.97561
30;75;1.24591;0.172545;2.09677
30;75;1.46957;0.315859;1.94872
30;75;1.33788;0.242431;2.45714
30;75;1.21967;0.180698;2.28125
30;75;1.31158;0.277935;2.13158
30;75;1.23278;0.169982;1.74194
30;75;1.39052;0.25092;1.68571
30;75;1.25903;0.161722;2.53333
30;75;1.25903;0.201722;2.24242
30;75;1.39052;0.264253;2.30556
30;75;1.20655;0.164691;2.29032
30;75;1.31158;0.197935;3.18750
30;75;1.31158;0.397935;1.89362
30;75;1.21967;0.220698;2.05714
30;75;1.33788;0.242431;2.25714
30;75;1.40369;0.27961;1.94595
30;75;1.37735;0.195524;2.29032
30;75;1.21967;0.327364;1.95349
30;75;1.53553;0.311294;2.52632
30;75;1.21967;0.260698;1.86842
30;75;1.25903;0.148388;3.31034
30;75;1.32473;0.240205;2.20000
30;75;1.32473;0.306872;2.12500
30;75;1.27216;0.204181;2.21212
30;75;1.37735;0.302191;2.76923
30;75;1.33788;0.362431;1.97727
30;75;1.41686;0.25493;2.25714
30;75;1.31158;0.0912683;1.79167
30;75;1.27216;0.177515;2.00000
30;75;1.25903;0.228388;1.88571
30;75;1.32473;0.440205;1.90000
30;75;1.35103;0.137948;2.70370
30;75;1.15416;0.313403;1.88372
30;75;1.44321;0.285463;2.24324
30;75;1.18034;0.23917;1.70270
30;75;1.46957;0.262526;1.97143
30;75;1.24591;0.212545;1.61765
30;75;1.33788;0.362431;2.11364
30;75;1.32473;0.213538;2.18182
30;75;1.36419;0.193423;1.64516
30;75;1.20655;0.164691;2.16129
30;75;1.36419;0.22009;1.75758
30;75;1.53553;0.204627;2.83333
30;75;1.29844;0.208953;2.12121
30;75;1.36419;0.22009;2.21212
30;75;1.49595;0.332791;2.55000
30;75;1.44321;0.258797;2.77143
30;75;1.25903;0.188388;2.31250
30;75;1.16725;0.209652;2.22857
30;75;1.32473;0.160205;2.72414
30;75;1.21967;0.234031;1.83333
30;75;1.23278;0.223315;2.60000
30;75;1.19345;0.255294;1.57895
30;75;1.21967;0.0740312;2.12500
30;75;1.45639;0.247344;2.35294
30;75;1.14107;0.230423;2.00000
30;75;1.39052;0.304253;1.79487
30;75;1.2853;0.179924;2.35484
30;75;1.29844;0.23562;2.54286
30;75;1.2853;0.259924;2.51351
30;75;1.24591;0.105878;2.23077
30;75;1.29844;0.19562;2.15625
30;75;1.31158;0.251268;1.97222
30;75;1.25903;0.201722;2.15152
30;75;1.33788;0.229098;2.32353
30;75;1.41686;0.281597;1.91892
30;75;1.33788;0.269098;1.91892
30;75;1.25903;0.201722;2.09091
30;75;1.37735;0.235524;2.26471
30;75;1.40369;0.186277;2.10000
30;75;1.32473;0.240205;1.71429
30;75;1.29844;0.262286;2.02703
30;75;1.35103;0.164614;2.27586
30;75;1.29844;0.302286;2.52500
30;75;1.20655;0.218025;2.14286
30;75;1.31158;0.304602;2.12500
30;75;1.32473;0.186872;2.67742
30;75;1.27216;0.364181;1.95556
30;75;1.27216;0.244181;2.25000
30;75;1.32473;0.213538;1.87879
30;75;1.40369;0.252944;2.48571
30;75;1.52233;0.202934;2.13333
30;75;1.32473;0.333538;2.16667
30;75;1.24591;0.252545;2.02703
30;75;1.24591;0.199211;1.54545
30;75;1.40369;0.186277;2.63333
30;75;1.39052;0.25092;2.97143
30;75;1.32473;0.200205;1.68750
30;75;1.32473;0.160205;2.20690
30;75;1.20655;0.218025;2.05714
30;75;1.29844;0.15562;2.34483
30;75;1.25903;0.188388;2.50000
30;75;1.25903;0.255055;2.43243
30;75;1.57513;0.276206;3.25714
30;75;1.20655;0.244691;1.67568
30;75;1.24591;0.199211;2.66667
30;75;1.31158;0.184602;2.09677
30;75;1.24591;0.185878;2.71875
30;75;1.29844;0.23562;2.11429
30;75;1.27216;0.137515;2.39286
30;75;1.19345;0.148627;2.13333
30;75;1.49595;0.319458;2.05128
30;75;1.29844;0.222286;2.38235
30;75;1.15416;0.233403;1.86486
30;75;1.18034;0.0791703;2.24000
30;75;1.39052;0.237586;2.85294
