p;L;L(p);R(p);T(p)
40;150
40;150;1.49063;0;1.79412
40;150;1.44431;0;1.71429
40;150;1.3914;0;1.63415
40;150;1.48401;0;2.00000
40;150;1.53697;0.0597481;1.81250
40;150;1.3914;0.119187;1.85246
40;150;1.51049;0;2.05128
40;150;1.33853;0;1.90909
40;150;1.53035;0;1.89474
40;150;1.36496;0;1.80556
40;150;1.37818;0.0230952;1.59574
40;150;1.45754;0;1.86111
40;150;1.45754;0;2.02500
40;150;1.42447;0;1.94595
40;150;1.40463;0.00855984;1.68182
40;150;1.41785;0.0312163;1.63830
40;150;1.37157;0;1.93023
40;150;1.44431;0;1.63636
40;150;1.45093;0.044314;1.45833
40;150;1.33853;0;1.66667
40;150;1.36496;0.0336176;1.55102
40;150;1.31871;0;1.83333
40;150;1.43108;0;1.92500
40;150;1.41785;0;1.88095
40;150;1.49725;0;1.79487
40;150;1.35835;0;1.80488
40;150;1.40463;0;1.85000
40;150;1.3914;0.00585327;1.61364
40;150;1.46416;0;1.76316
40;150;1.47078;0;2.10811
40;150;1.43108;0.000490762;1.61905
40;150;1.35835;0;1.93939
40;150;1.56346;0.00415751;1.79487
40;150;1.38479;0;1.70270
40;150;1.45093;0;1.70732
40;150;1.35174;0;1.60000
40;150;1.47078;0;1.66667
40;150;1.56346;0.0241575;1.90476
40;150;1.31871;0;1.40909
40;150;1.40463;0;1.53659
40;150;1.42447;0;1.78571
40;150;1.33853;0;1.68966
40;150;1.38479;0;1.65854
40;150;1.34513;0;1.90909
40;150;1.53697;0.0264147;1.58140
40;150;1.35174;0;1.63889
40;150;1.52373;0;1.58333
40;150;1.37157;0;1.70000
40;150;1.48401;0;2.16216
40;150;1.36496;0.000284234;1.95455
40;150;1.58996;0;1.88235
40;150;1.47078;0;1.81081
40;150;1.45754;0;2.35294
40;150;1.37818;0;1.71053
40;150;1.43108;0;2.03125
40;150;1.58996;0.028421;2.11905
40;150;1.55684;0;1.86842
40;150;1.48401;0;1.84211
40;150;1.49063;0;1.96875
40;150;1.41124;0.00989426;1.65909
40;150;1.53035;0;1.94737
40;150;1.45754;0;1.46875
40;150;1.51049;0.0151851;2.07143
