p;L;L(p);R(p);T(p)
55;150
55;150;1.58048;0;2.60000
55;150;1.48802;0;1.33333
55;150;1.68626;0;1.12500
55;150;1.67965;0;1.80000
55;150;1.43523;0;1.37500
55;150;1.55405;0;2.33333
55;150;1.58708;0;1.33333
55;150;1.52763;0;1.25000
55;150;1.48802;0;2.20000
55;150;1.61352;0;1.50000
55;150;1.45502;0;2.00000
55;150;1.66642;0;2.20000
55;150;1.50122;0;1.44444
55;150;1.55405;0;1.20000
55;150;1.47482;0;1.66667
55;150;1.61352;0;1.66667
55;150;1.57387;0;1.75000
55;150;1.6003;0;1.33333
55;150;1.63997;0;1.25000
55;150;1.67965;0;2.50000
55;150;1.55405;0;1.50000
55;150;1.49462;0;2.50000
55;150;1.6598;0;1.25000
55;150;1.64658;0;1.50000
55;150;1.54084;0;1.90000
55;150;1.42205;0;1.50000
55;150;1.51442;0;1.83333
55;150;1.66642;0;2.00000
55;150;1.58048;0;1.60000
55;150;1.58048;0;1.25000
55;150;1.57387;0;1.77778
55;150;1.52763;0;1.37500
55;150;1.61352;0;1.00000
55;150;1.65319;0;1.33333
55;150;1.43523;0;1.20000
55;150;1.57387;0;1.66667
55;150;1.6003;0;1.25000
55;150;1.45502;0;3.00000
55;150;1.52103;0;2.00000
55;150;1.58048;0;2.16667
55;150;1.45502;0;1.28571
55;150;1.55405;0;1.00000
55;150;1.62013;0;1.25000
55;150;1.54084;0;1.33333
55;150;1.48802;0;1.75000
55;150;1.64658;0;2.66667
55;150;1.52763;0;1.85714
55;150;1.50782;0;1.66667
55;150;1.48142;0;1.40000
55;150;1.48142;0;2.00000
55;150;1.56726;0;1.14286
55;150;1.44183;0;2.83333
55;150;1.59369;0;1.28571
55;150;1.51442;0;1.75000
55;150;1.45502;0;1.40000
55;150;1.63335;0;1.25000
55;150;1.53423;0;1.33333
55;150;1.64658;0;2.50000
55;150;1.44183;0;1.62500
55;150;1.46822;0;1.16667
55;150;1.60691;0;1.00000
55;150;1.67965;0;2.50000
55;150;1.66642;0;1.85714
55;150;1.40227;0;2.00000
55;150;1.46162;0;1.00000
55;150;1.62013;0;1.20000
55;150;1.63335;0;2.20000
55;150;1.53423;0;1.40000
55;150;1.62674;0;1.16667
55;150;1.61352;0;1.16667
55;150;1.62674;0;1.55556
55;150;1.62674;0;1.25000
55;150;1.59369;0;1.42857
55;150;1.52763;0;1.71429
55;150;1.43523;0;1.57143
55;150;1.78553;0;1.60000
55;150;1.63335;0;1.80000
55;150;1.6003;0;1.00000
55;150;1.53423;0;1.40000
55;150;1.53423;0;1.60000
55;150;1.56726;0;1.28571
55;150;1.63335;0;1.60000
55;150;1.59369;0;1.00000
55;150;1.58048;0;1.75000
