p;L;L(p);R(p);T(p)
55;50
55;50;1.52385;0;-nan(ind)
55;50;1.5627;0;1.75000
55;50;1.4657;0;1.50000
55;50;1.4657;0;2.00000
55;50;1.38843;0;2.50000
55;50;1.40772;0;1.00000
55;50;1.54327;0;2.00000
55;50;1.64056;0;1.00000
55;50;1.48507;0;2.00000
55;50;1.36917;0;1.00000
55;50;1.29234;0;1.50000
55;50;1.3307;0;1.00000
55;50;1.31151;0;1.00000
55;50;1.62108;0;1.00000
55;50;1.85566;0;1.00000
55;50;1.62108;0;1.00000
55;50;1.29234;0;1.00000
55;50;1.44636;0;1.33333
55;50;1.3307;0;1.00000
55;50;1.38843;0;1.25000
55;50;1.31151;0;1.00000
55;50;1.52385;0;1.00000
55;50;1.48507;0;1.50000
55;50;1.81646;0;-nan(ind)
55;50;1.48507;0;1.00000
55;50;1.50445;0;1.00000
55;50;2.07181;0;3.00000
55;50;1.62108;0;1.00000
55;50;1.64056;0;1.00000
55;50;1.6016;0;-nan(ind)
55;50;1.44636;0;1.14286
55;50;1.6016;0;4.00000
55;50;1.38843;0;1.20000
55;50;1.7773;0;1.00000
55;50;1.54327;0;2.00000
55;50;1.44636;0;1.25000
55;50;1.54327;0;2.50000
55;50;1.67957;0;1.50000
55;50;1.36917;0;2.00000
55;50;1.50445;0;2.00000
55;50;1.36917;0;1.00000
55;50;1.5627;0;1.00000
55;50;1.40772;0;3.00000
55;50;1.52385;0;1.60000
55;50;1.89489;0;-nan(ind)
55;50;1.6016;0;1.00000
55;50;1.48507;0;1.00000
55;50;1.40772;0;1.66667
55;50;1.62108;0;1.00000
55;50;1.3307;0;2.00000
55;50;1.44636;0;1.00000
55;50;1.67957;0;1.00000
55;50;1.62108;0;1.00000
55;50;1.58214;0;1.00000
55;50;1.54327;0;1.42857
55;50;1.5627;0;1.66667
55;50;1.3307;0;1.66667
55;50;1.25408;0;1.40000
55;50;1.42703;0;2.00000
55;50;1.54327;0;1.33333
55;50;1.36917;0;-nan(ind)
55;50;1.7773;0;1.00000
55;50;1.54327;0;2.50000
55;50;1.36917;0;1.25000
55;50;1.50445;0;1.66667
55;50;1.48507;0;1.66667
55;50;1.6016;0;1.33333
55;50;1.54327;0;1.00000
55;50;1.5627;0;-nan(ind)
55;50;1.50445;0;-nan(ind)
55;50;1.42703;0;2.00000
55;50;1.5627;0;1.00000
55;50;1.2732;0;1.00000
55;50;1.4657;0;1.00000
55;50;1.38843;0;1.00000
55;50;1.79688;0;1.00000
55;50;1.3307;0;1.00000
55;50;1.44636;0;2.33333
55;50;1.62108;0;1.16667
55;50;1.38843;0;1.50000
55;50;1.44636;0;1.50000
55;50;1.48507;0;1.50000
55;50;1.4657;0;1.00000
55;50;1.48507;0;1.25000
55;50;1.66006;0;1.66667
55;50;1.44636;0;1.00000
55;50;1.6016;0;2.00000
55;50;1.50445;0;1.00000
55;50;1.4657;0;1.37500
55;50;1.44636;0;1.50000
55;50;1.36917;0;2.00000
55;50;1.66006;0;2.00000
55;50;1.34992;0;1.00000
55;50;1.5627;0;-nan(ind)
55;50;1.52385;0;1.00000
55;50;1.34992;0;2.00000
55;50;1.4657;0;1.00000
55;50;1.44636;0;1.00000
55;50;1.48507;0;1.50000
55;50;0.708167;0;1.00000
55;50;1.38843;0;2.25000
55;50;1.64056;0;2.00000
55;50;1.38843;0;1.00000
55;50;1.6991;0;1.50000
55;50;1.62108;0;3.00000
55;50;1.42703;0;-nan(ind)
55;50;1.48507;0;1.00000
55;50;1.3307;0;1.00000
55;50;1.5627;0;1.00000
55;50;1.5627;0;1.00000
55;50;1.44636;0;1.00000
55;50;1.42703;0;1.50000
55;50;1.54327;0;3.00000
55;50;1.40772;0;1.00000
55;50;1.50445;0;1.00000
55;50;1.44636;0;2.25000
55;50;1.4657;0;1.00000
55;50;1.4657;0;1.66667
55;50;1.38843;0;1.00000
55;50;1.71863;0;4.00000
55;50;1.4657;0;1.25000
55;50;1.64056;0;1.00000
55;50;1.38843;0;1.00000
55;50;1.52385;0;2.00000
55;50;1.48507;0;1.50000
55;50;1.3307;0;1.00000
55;50;1.3307;0;1.00000
