p;L;L(p);R(p);T(p)
40;50
40;50;1.29746;0;2.14286
40;50;1.47278;0;1.83333
40;50;1.29746;0.0117054;1.75000
40;50;1.37522;0;1.50000
40;50;1.33631;0;1.66667
40;50;1.23933;0.0372459;1.55556
40;50;1.43371;0;2.37500
40;50;1.33631;0;1.50000
40;50;1.66878;0;1.77778
40;50;1.39471;0;1.66667
40;50;1.49233;0;2.10000
40;50;1.49233;0;1.54545
40;50;1.45324;0;2.40000
40;50;1.43371;0;1.20000
40;50;1.31687;0;1.83333
40;50;1.59026;0;2.40000
40;50;1.25869;0;1.50000
40;50;1.4142;0;1.90000
40;50;1.23933;0;1.33333
40;50;1.22;0;1.69231
40;50;1.31687;0;1.44444
40;50;1.68843;0.023094;2.23077
40;50;1.31687;0;1.46667
40;50;1.4142;0;1.83333
40;50;1.51189;0;1.50000
40;50;1.45324;0;1.72727
40;50;1.37522;0;2.09091
40;50;1.25869;0;1.84615
40;50;1.29746;0;1.57143
40;50;1.45324;0;2.23077
40;50;1.25869;0;2.41667
40;50;1.4142;0;2.22222
40;50;1.31687;0.0362506;1.35294
40;50;1.37522;0;2.61538
40;50;1.23933;0;1.46667
40;50;1.33631;0;1.61538
40;50;1.4142;0;1.76923
40;50;1.27806;0;1.57143
40;50;1.31687;0;1.77778
40;50;1.23933;0.0772459;2.05000
40;50;1.51189;0;2.00000
40;50;1.35576;0;1.60000
40;50;1.25869;0;1.57143
40;50;1.59026;0;2.18182
40;50;1.39471;0.0532012;1.29412
40;50;1.27806;0.00702674;1.75000
40;50;1.35576;0;1.69231
40;50;1.53147;0;1.61538
40;50;1.39471;0;2.07692
40;50;1.25869;0;1.50000
40;50;1.53147;0;1.81818
40;50;1.37522;0;2.15385
40;50;1.23933;0;1.64286
40;50;1.49233;0;1.90000
40;50;1.33631;0;1.75000
40;50;1.39471;0.0332012;1.31250
40;50;1.55105;0.0821106;1.82353
40;50;1.37522;0;2.00000
40;50;1.7081;0;3.12500
40;50;1.45324;0.0647529;1.52941
40;50;1.53147;0.0388125;1.66667
40;50;1.29746;0;1.66667
40;50;1.47278;0.00840439;2.07143
40;50;1.23933;0;2.00000
40;50;1.35576;0;1.45455
40;50;1.31687;0;1.46154
40;50;1.43371;0.0810044;1.66667
40;50;1.6295;0.0345259;1.85714
40;50;1.33631;0.000667737;1.60000
40;50;1.6295;0.0745259;1.37500
40;50;1.74744;0.0910939;1.62500
40;50;1.7081;0;2.00000
40;50;1.35576;0;1.44444
40;50;1.33631;0.100668;1.60000
40;50;1.27806;0.0670267;1.84211
40;50;1.35576;0.064962;1.66667
40;50;1.39471;0;1.75000
40;50;1.27806;0;1.72727
40;50;1.39471;0;2.00000
40;50;1.43371;0;1.61538
40;50;1.6295;0.0145259;2.30769
40;50;1.51189;0;2.18182
40;50;1.37522;0;1.90000
40;50;1.6295;0;1.81818
40;50;1.22;0;1.61538
40;50;1.29746;0;1.33333
40;50;1.29746;0;1.54545
40;50;1.35576;0;2.20000
40;50;1.45324;0.00475287;1.28571
40;50;1.49233;0.0319626;1.33333
40;50;1.51189;0.0554308;1.93750
40;50;1.47278;0;2.22222
40;50;1.35576;0;1.91667
40;50;1.35576;0;1.84615
40;50;1.39471;0;1.90909
40;50;1.39471;0;1.63636
40;50;1.55105;0.0221106;1.57143
40;50;1.27806;0;1.83333
40;50;1.60987;0;2.00000
40;50;1.53147;0;1.81818
40;50;1.47278;0;1.70000
40;50;1.37522;0;2.36364
40;50;1.31687;0;1.53846
40;50;1.49233;0;2.00000
40;50;1.55105;0.00211061;2.07692
40;50;1.35576;0.104962;1.35000
40;50;1.4142;0.0171552;1.26667
40;50;1.31687;0.156251;2.00000
40;50;1.33631;0.0206677;1.37500
40;50;1.59026;0;1.50000
40;50;1.35576;0.024962;1.18750
40;50;1.31687;0;1.58333
40;50;1.33631;0;1.36364
40;50;1.31687;0;1.66667
40;50;1.22;0;1.75000
