p;L;L(p);R(p);T(p)
45;75
45;75;1.3207;0;1.50000
45;75;1.47769;0;1.43750
45;75;1.38603;0;1.58824
45;75;1.4908;0;1.50000
45;75;1.68791;0;1.83333
45;75;1.35988;0;1.30769
45;75;1.50392;0;1.41667
45;75;1.51704;0;1.70000
45;75;1.39911;0;1.50000
45;75;1.51704;0;1.87500
45;75;1.29461;0;1.71429
45;75;1.34682;0;1.63636
45;75;1.34682;0;1.66667
45;75;1.28158;0;1.23077
45;75;1.56955;0;1.38462
45;75;1.34682;0;1.18750
45;75;1.3207;0;1.66667
45;75;1.37295;0;1.08333
45;75;1.47769;0;1.85714
45;75;1.60898;0;1.54545
45;75;1.47769;0;1.63636
45;75;1.38603;0;1.54545
45;75;1.42529;0;2.44444
45;75;1.35988;0;1.84615
45;75;1.33376;0;1.18182
45;75;1.50392;0;1.55556
45;75;1.34682;0;1.57143
45;75;1.4122;0;1.16667
45;75;1.45148;0;1.27778
45;75;1.3207;0;1.27273
45;75;1.39911;0;1.29412
45;75;1.43838;0;1.46154
45;75;1.53016;0;1.50000
45;75;1.59583;0;2.20000
45;75;1.38603;0;1.66667
45;75;1.43838;0;1.86667
45;75;1.38603;0;1.77778
45;75;1.56955;0;2.73333
45;75;1.3207;0;1.66667
45;75;1.47769;0;1.56250
45;75;1.28158;0;1.72727
45;75;1.46458;0;1.50000
45;75;1.37295;0;1.50000
45;75;1.45148;0;1.63636
45;75;1.67474;0;1.53846
45;75;1.47769;0;1.41176
45;75;1.46458;0;1.66667
45;75;1.39911;0;1.31818
45;75;1.35988;0;1.50000
45;75;1.54329;0;1.68750
45;75;1.53016;0;1.93750
45;75;1.26855;0;1.55556
45;75;1.62213;0;2.37500
45;75;1.39911;0;1.92857
45;75;1.68791;0;1.85714
45;75;1.47769;0;1.90000
45;75;1.37295;0;1.61538
45;75;1.42529;0;1.75000
45;75;1.46458;0;1.47368
45;75;1.54329;0;1.81818
45;75;1.43838;0;1.46154
45;75;1.29461;0;1.17647
45;75;1.42529;0;1.20000
45;75;1.76693;0;1.78571
45;75;1.33376;0;2.11111
45;75;1.56955;0;1.83333
45;75;1.50392;0;1.61538
45;75;1.66159;0;1.75000
45;75;1.53016;0;1.77778
45;75;1.37295;0;1.70588
45;75;1.35988;0;1.37500
45;75;1.4908;0;1.87500
45;75;1.53016;0;1.66667
45;75;1.4122;0;1.77778
45;75;1.47769;0;1.81250
45;75;1.47769;0;1.13333
