p;L;L(p);R(p);T(p)
85;50
85;50;1.04;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1;0;-nan(ind)
85;50;1.06;0.02;1.00000
85;50;1.04;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.02;0.02;1.00000
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.02;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.02;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.06;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.06;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.08;0.02;1.00000
85;50;1.08;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.02;0.02;1.00000
85;50;1.06;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.06;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.08;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.08;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0.02;1.00000
85;50;1.04;0.02;1.00000
85;50;1.02;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.02;0.02;1.00000
85;50;1.08;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.08;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.08;0;-nan(ind)
85;50;1.02;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.06;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.04;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.08;0.02;1.00000
85;50;1.06;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.06;0.02;1.00000
85;50;1.08;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.02;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0.02;1.00000
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.08;0;-nan(ind)
85;50;1.06;0.02;1.00000
85;50;1.08;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0;-nan(ind)
85;50;1.04;0;-nan(ind)
85;50;1.06;0.02;1.00000
