p;L;L(p);R(p);T(p)
90;200
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.015;0.005;1.00000
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.04;0.005;1.00000
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.015;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0.005;1.00000
90;200;1.04;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.045;0;-1.#IND0
90;200;1.04;0.005;1.00000
90;200;1.035;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0.005;1.00000
90;200;1.035;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0.005;1.00000
90;200;1.035;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0.005;1.00000
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.03;0.005;1.00000
90;200;1.02;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.045;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.025;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.035;0.005;1.00000
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
90;200;1.04;0.005;1.00000
90;200;1.035;0;-1.#IND0
90;200;1.04;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0.005;1.00000
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.03;0;-1.#IND0
90;200;1.035;0;-1.#IND0
