p;L;L(p);R(p);T(p)
25;50;;;
25;50;1,205;0,292531;2,16
25;50;1,22458;0,475849;2,47059
25;50;1,14634;0,241914;2,52174
25;50;1,18543;0,369106;2,48276
25;50;1,14634;0,421914;2,03125
25;50;1,22458;0,355849;2,57143
25;50;1,26379;0,422182;2,45161
25;50;1,08783;0,330185;1,89286
25;50;1,18543;0,389106;2,7
25;50;1,26379;0,322182;2,46154
25;50;1,32269;0,310992;1,84
25;50;1,205;0,292531;2,24
25;50;1,24418;0,439065;2,5625
25;50;1,30305;0,488142;2,14706
25;50;1,12682;0,258136;2,79167
25;50;1,16588;0,385569;2,43333
25;50;1,36202;0,276448;3,17391
25;50;1,205;0,332531;2,25926
25;50;1,34235;0,293759;2,83333
25;50;1,32269;0,450992;2,0625
25;50;1,24418;0,299065;2,32
25;50;1,205;0,352531;2,85714
25;50;1,18543;0,309106;1,84615
25;50;1,32269;0,410992;2,83333
25;50;1,18543;0,389106;2,03333
25;50;1,18543;0,189106;3,35
25;50;1,28341;0,405207;2,56667
25;50;1,18543;0,289106;2,12
25;50;1,22458;0,455849;1,87879
25;50;1,32269;0,370992;3,14286
25;50;1,44077;0,326482;2,24
25;50;1,22458;0,395849;2,3
25;50;1,18543;0,369106;2,34483
25;50;1,205;0,292531;2,4
25;50;1,36202;0,356448;2,66667
25;50;1,16588;0,245569;2,47826
25;50;1,32269;0,390992;2,44828
25;50;1,205;0,312531;2,07692
25;50;1,18543;0,269106;2,41667
25;50;1,205;0,452531;1,60606
25;50;1,16588;0,205569;2,52381
25;50;1,24418;0,199065;2,75
25;50;1,16588;0,405569;2,09677
25;50;1,16588;0,385569;1,9
25;50;1,14634;0,421914;2,40625
25;50;1,18543;0,369106;2,2069
25;50;1,16588;0,325569;3,14815
25;50;1,18543;0,309106;2,38462
25;50;1,28341;0,225207;2,90476
25;50;1,36202;0,336448;2,69231
25;50;1,24418;0,399065;2,26667
25;50;1,22458;0,375849;3,03448
25;50;1,12682;0,318136;2,37037
25;50;1,22458;0,335849;2,14815
25;50;1,32269;0,410992;2,56667
25;50;1,26379;0,282182;2,08333
25;50;1,16588;0,285569;2,36
25;50;1,18543;0,509106;1,97222
25;50;1,18543;0,249106;2,56522
