p;L;L(p);R(p);T(p)
35;100
35;100;1.59307;0.0702984;2.41379
35;100;1.29613;0.119966;1.79487
35;100;1.39496;0.249097;2.18000
35;100;1.23693;0.117041;1.55000
35;100;1.37518;0.105489;2.11111
35;100;1.40486;0.100864;1.57143
35;100;1.48405;0.0641585;2.16667
35;100;1.3653;0.133645;2.07692
35;100;1.33564;0.117954;1.39474
35;100;1.48405;0.144159;2.18421
35;100;1.39496;0.0490974;2.83333
35;100;1.49395;0.0857222;2.28125
35;100;1.32576;0.00600116;2.00000
35;100;1.32576;0.126001;1.69231
35;100;1.53359;0.201777;2.02326
35;100;1.41475;0.102606;1.80000
35;100;1.47414;0.0425741;2.35714
35;100;1.49395;0.0557222;2.10345
35;100;1.32576;0.146001;1.87805
35;100;1.30601;0.122008;1.76923
35;100;1.42465;0.194325;2.13636
35;100;1.34553;0.119879;1.94737
35;100;1.32576;0.0860011;2.31429
35;100;1.35541;0.131776;2.35897
35;100;1.3653;0.143645;1.97500
35;100;1.31588;0.154019;1.64286
35;100;1.32576;0.106001;1.51351
35;100;1.31588;0.104019;1.62162
35;100;1.47414;0.0925741;1.81818
35;100;1.46424;0.110968;2.05714
35;100;1.27639;0.0757889;1.97143
35;100;1.3653;0.0436454;2.00000
35;100;1.30601;0.122008;1.87179
35;100;1.37518;0.0654886;2.12500
35;100;1.39496;0.129097;1.94737
35;100;1.42465;0.134325;1.78947
35;100;1.32576;0.126001;2.05128
35;100;1.46424;0.100968;1.85294
35;100;1.37518;0.105489;2.44444
35;100;1.34553;0.139879;2.02500
35;100;1.34553;0.119879;2.05263
35;100;1.35541;0.0917756;1.68571
35;100;1.37518;0.0554886;2.06452
35;100;1.20735;0.16011;1.97778
35;100;1.50386;0.197265;2.00000
35;100;1.31588;0.154019;1.69048
35;100;1.40486;0.100864;1.77143
35;100;1.26652;0.0536522;1.66667
35;100;1.27639;0.0557889;2.24242
35;100;1.39496;0.0890974;1.97059
35;100;1.32576;0.196001;1.54348
35;100;1.28626;0.107893;1.68421
35;100;1.43454;0.0160197;2.26923
35;100;1.43454;0.0860197;2.24242
35;100;1.45434;0.109341;2.22857
35;100;1.44444;0.107692;1.68571
35;100;1.44444;0.0476916;2.24138
35;100;1.34553;0.139879;1.75000
35;100;1.3653;0.0736454;2.42424
35;100;1.40486;0.0508642;2.13333
35;100;1.42465;0.0943248;2.52941
35;100;1.47414;0.222574;2.06522
35;100;1.52368;0.140292;2.00000
35;100;1.33564;0;2.53846
35;100;1.30601;0.00200772;1.92593
35;100;1.40486;0.0808642;1.90909
35;100;1.34553;0.129879;2.00000
35;100;1.37518;0.0654886;1.84375
35;100;1.37518;0.0454886;1.90000
35;100;1.40486;0.150864;2.17500
35;100;1.44444;0.117692;1.91667
35;100;1.3653;0.133645;1.92308
35;100;1.51377;0.0687887;2.66667
35;100;1.39496;0.0390974;2.20690
35;100;1.3653;0.163645;1.69048
35;100;1.38507;0.107306;2.00000
35;100;1.44444;0.147692;1.94872
35;100;1.33564;0.0579541;1.87500
35;100;1.41475;0.142606;2.05128
35;100;1.40486;0.140864;1.56410
35;100;1.23693;0.0870405;1.59459
35;100;1.38507;0.107306;1.77778
35;100;1.48405;0.0541585;2.34483
35;100;1.49395;0.115722;2.17143
35;100;1.49395;0.115722;1.91429
35;100;1.48405;0.154159;1.79487
35;100;1.48405;0.144159;2.07895
35;100;1.34553;0.109879;1.67568
35;100;1.33564;0.0879541;1.91429
35;100;1.27639;0.0457889;1.90625
35;100;1.44444;0.0876917;1.90909
35;100;1.3653;0.0636454;1.84375
35;100;1.3653;0.0636454;2.59375
35;100;1.41475;0.0726065;2.43750
35;100;1.3653;0.0436454;1.80000
35;100;1.39496;0.139097;2.12821
35;100;1.33564;0.127954;1.79487
35;100;1.39496;0.0390974;1.96552
35;100;1.30601;0.152008;1.73810
35;100;1.46424;0.120968;2.11111
35;100;1.53359;0.0917767;1.78125
35;100;1.53359;0.161777;2.12821
35;100;1.33564;0.0779541;2.05882
35;100;1.44444;0.0876917;2.18182
35;100;1.43454;0.13602;1.97368
35;100;1.3653;0.0936454;2.57143
35;100;1.30601;0.0820077;1.68571
35;100;1.35541;0.141776;1.72500
35;100;1.42465;0.0843248;2.33333
35;100;1.38507;0.00730573;2.00000
35;100;1.42465;0.144325;2.12821
35;100;1.42465;0.0443248;1.89655
35;100;1.42465;0.0743248;1.84375
35;100;1.52368;0.0902923;1.90625
35;100;1.35541;0.0917756;1.91429
35;100;1.34553;0.0898787;1.40000
35;100;1.43454;0.0960197;1.88235
35;100;1.41475;0.122606;1.78378
35;100;1.44444;0.0376917;2.10714
35;100;1.34553;0.149879;1.90244
35;100;1.34553;0.0898787;1.94286
35;100;1.34553;0.0898787;3.00000
35;100;1.48405;0.114159;1.80000
35;100;1.27639;0.115789;1.92308
35;100;1.31588;0.114019;1.84211
35;100;1.38507;0.0373057;2.37931
35;100;1.35541;0.111776;1.94595
35;100;1.37518;0.105489;2.19444
35;100;1.44444;0.0776916;1.59375
35;100;1.24679;0;1.78571
35;100;1.28626;0.117893;1.53846
35;100;1.42465;0.204325;1.77778
35;100;1.39496;0.0690974;2.00000
35;100;1.56332;0.136118;1.75000
35;100;1.28626;0.0578932;1.69697
35;100;1.34553;0.159879;1.59524
35;100;1.26652;0.0736522;2.20000
35;100;1.28626;0.0978932;2.05405
35;100;1.39496;0.159097;1.58537
35;100;1.31588;0.0240192;1.82759
35;100;1.35541;0.101776;1.72222
35;100;1.47414;0.0425741;2.39286
35;100;1.24679;0.0592788;2.00000
35;100;1.32576;0.0160012;2.00000
35;100;1.39496;0.129097;1.78947
35;100;1.34553;0.119879;2.07895
35;100;1.39496;0.109097;2.02778
35;100;1.33564;0.177954;1.61364
35;100;1.21721;0.0324568;2.00000
35;100;1.15811;0;1.96552
35;100;1.31588;0.124019;1.66667
35;100;1.25665;0.0514824;2.21212
35;100;1.38507;0.217306;2.29787
35;100;1.47414;0.212574;2.06667
35;100;1.32576;0.0460012;1.64516
35;100;1.32576;0.106001;1.91892
35;100;1.41475;0.132606;2.18421
35;100;1.31588;0.154019;1.71429
35;100;1.24679;0.0592788;1.76471
35;100;1.25665;0.0914824;1.51351
35;100;1.40486;0.150864;2.07500
35;100;1.55341;0.0846891;2.03226
35;100;1.47414;0.192574;1.86047
35;100;1.56332;0.0461179;2.37037
35;100;1.39496;0.129097;1.92105
35;100;1.37518;0.0554886;1.93548
35;100;1.26652;0.123652;1.92500
35;100;1.39496;0.139097;1.64103
35;100;1.3653;0.133645;1.71795
35;100;1.46424;0.110968;2.37143
35;100;1.26652;0.103652;1.50000
35;100;1.51377;0.118789;1.97143
35;100;1.39496;0.199097;1.62222
35;100;1.42465;0.144325;2.07692
35;100;1.3653;0.0236454;2.21429
35;100;1.27639;0.0957889;2.21622
35;100;1.3653;0.173645;1.69767
35;100;1.3653;0.133645;1.89744
35;100;1.33564;0.107954;2.16216
35;100;1.33564;0.0279541;1.79310
35;100;1.43454;0.11602;1.77778
35;100;1.41475;0.102606;1.62857
35;100;1.46424;0.0809684;2.09375
35;100;1.37518;0.175489;1.72093
35;100;1.38507;0.137306;1.97436
35;100;1.56332;0.126118;2.02857
35;100;1.48405;0.184159;2.54762
35;100;1.35541;0.141776;1.65000
35;100;1.23693;0.0870405;2.40541
35;100;1.23693;0;2.14286
35;100;1.3653;0.0936454;1.88571
35;100;1.48405;0.104159;1.70588
35;100;1.5435;0.0932421;2.18750
35;100;1.33564;0.127954;2.17949
35;100;1.38507;0.157306;1.48780
35;100;1.3653;0.133645;1.94872
35;100;1.27639;0.0957889;2.02703
35;100;1.30601;0.0320077;1.90000
35;100;1.48405;0.124159;2.05556
35;100;1.37518;0.0654886;1.50000
35;100;1.35541;0.0917756;1.74286
35;100;1.29613;0.0999659;1.62162
35;100;1.31588;0.0740192;1.79412
35;100;1.32576;0.166001;1.72093
35;100;1.59307;0.120298;1.64706
35;100;1.41475;0.152606;2.00000
35;100;1.63275;0.155637;1.81081
35;100;1.55341;0.104689;1.93939
35;100;1.30601;0.142008;1.48780
35;100;1.29613;0;1.70370
35;100;1.39496;0.139097;1.69231
35;100;1.52368;0.150292;1.89474
35;100;1.35541;0.161776;1.76190
35;100;1.31588;0.0640192;1.90909
35;100;1.42465;0.0843248;2.12121
35;100;1.49395;0.0957222;2.36364
35;100;1.29613;0.179966;1.57778
35;100;1.49395;0.215722;1.91111
35;100;1.44444;0.157692;1.87500
35;100;1.34553;0.0898787;1.82857
35;100;1.29613;0.00996594;2.53571
35;100;1.50386;0.127265;2.11111
35;100;1.39496;0.0590974;1.87097
35;100;1.44444;0.0576917;1.76667
35;100;1.48405;0.0941585;2.09091
35;100;1.45434;0.109341;1.94286
35;100;1.27639;0.0357889;1.90323
35;100;1.37518;0.125489;2.26316
35;100;1.30601;0.182008;1.62222
35;100;1.30601;0.0820077;1.85714
35;100;1.39496;0.159097;1.82927
35;100;1.55341;0.154689;2.26316
35;100;1.38507;0.127306;2.31579
35;100;1.35541;0.161776;1.90476
35;100;1.51377;0.108789;2.26471
35;100;1.26652;0.103652;1.94737
35;100;1.34553;0.109879;1.70270
35;100;1.26652;0.0736522;1.40000
35;100;1.27639;0.0757889;1.97143
35;100;1.43454;0.17602;1.71429
35;100;1.53359;0.111777;2.38235
35;100;1.35541;0.161776;1.50000
35;100;1.37518;0.0954886;2.45714
35;100;1.34553;0.0998788;2.00000
35;100;1.40486;0.110864;2.13889
35;100;1.25665;0.0714824;1.60000
35;100;1.39496;0.0290974;1.85714
35;100;1.56332;0.146118;2.05405
35;100;1.38507;0.0673057;1.78125
35;100;1.31588;0.0540192;1.90625
35;100;1.26652;0.0136522;1.79310
35;100;1.24679;0.239279;1.59615
35;100;1.31588;0.0140192;2.25000
35;100;1.3653;0.113645;1.72973
35;100;1.29613;0.0899659;1.72222
35;100;1.34553;0.159879;1.59524
35;100;1.44444;0.117692;2.02778
35;100;1.37518;0.0454886;1.90000
35;100;1.30601;0.0520077;2.00000
35;100;1.32576;0.0460012;1.54839
35;100;1.32576;0.0360012;2.36667
35;100;1.41475;0.0526065;1.83333
35;100;1.34553;0.0498788;2.16129
35;100;1.38507;0.107306;1.69444
35;100;1.46424;0.0509684;1.55172
35;100;1.31588;0.0740192;2.11765
35;100;1.39496;0.0390974;1.72414
35;100;1.42465;0.174325;1.80952
35;100;1.41475;0.192606;1.65909
35;100;1.49395;0.115722;2.00000
35;100;1.26652;0.0836522;1.94444
35;100;1.34553;0.0398788;2.03333
35;100;1.61291;0.113;2.06061
35;100;1.34553;0.119879;1.92105
35;100;1.56332;0.106118;1.93939
35;100;1.34553;0.0798788;2.11765
35;100;1.40486;0.120864;2.08108
35;100;1.34553;0.169879;1.53488
35;100;1.29613;0.0499659;2.09375
35;100;1.41475;0.0126065;2.30769
35;100;1.50386;0.187265;2.02381
35;100;1.42465;0.0343248;2.28571
35;100;1.32576;0.0560011;2.03125
35;100;1.40486;0.0108642;2.26923
35;100;1.31588;0.0440192;1.74194
35;100;1.51377;0.108789;1.73529
35;100;1.49395;0.145722;2.05263
35;100;1.47414;0.172574;2.26829
35;100;1.39496;0.129097;1.68421
35;100;1.45434;0.0593411;1.80000
35;100;1.3653;0.103645;2.00000
35;100;1.55341;0.164689;2.23077
35;100;1.41475;0.112606;2.13889
35;100;1.42465;0.134325;1.63158
35;100;1.45434;0.0893411;2.09091
35;100;1.41475;0.0826065;1.96970
35;100;1.25665;0.151482;1.79070
35;100;1.32576;0.0560011;2.25000
35;100;1.45434;0.109341;2.02857
35;100;1.41475;0.212606;1.86957
35;100;1.51377;0.108789;2.32353
35;100;1.33564;0.147954;1.73171
35;100;1.55341;0.0646891;2.17241
35;100;1.28626;0.0278932;2.10000
35;100;1.56332;0.0161179;2.16667
35;100;1.47414;0.0925741;2.00000
35;100;1.34553;0.0598787;1.78125
35;100;1.51377;0.168789;2.25000
35;100;1.27639;0.145789;1.76190
35;100;1.38507;0.147306;1.85000
35;100;1.32576;0.0660012;2.00000
35;100;1.27639;0.105789;1.84211
35;100;1.3653;0.0936454;1.74286
35;100;1.3653;0.203645;1.47826
35;100;1.33564;0.0479541;1.90323
35;100;1.31588;0.0840192;1.97143
35;100;1.49395;0.155722;2.10256
35;100;1.34553;0.209879;2.08511
35;100;1.49395;0.135722;2.08108
35;100;1.30601;0.112008;1.94737
35;100;1.3653;0.0836454;1.58824
35;100;1.35541;0.171776;1.51163
35;100;1.45434;0.129341;1.72973
35;100;1.38507;0.127306;2.00000
35;100;1.35541;0.111776;1.94595
35;100;1.3653;0.0336454;2.06897
35;100;1.3653;0.0336454;2.13793
35;100;1.41475;0.0826065;1.84848
35;100;1.35541;0.0217756;1.60714
35;100;1.29613;0.0599659;1.51515
35;100;1.24679;0.0892788;1.94595
35;100;1.45434;0.109341;1.68571
35;100;1.31588;0.154019;2.07143
35;100;1.43454;0.11602;2.25000
35;100;1.41475;0.0126065;2.73077
35;100;1.39496;0.0290974;1.75000
35;100;1.33564;0.0879541;2.00000
35;100;1.25665;0.0914824;1.94595
35;100;1.25665;0.0514824;1.78788
35;100;1.44444;0.147692;1.82051
35;100;1.39496;0.0690974;2.18750
35;100;1.43454;0.0860197;1.93939
35;100;1.50386;0.167265;1.80000
35;100;1.31588;0.124019;1.69231
35;100;1.48405;0.0841585;2.43750
35;100;1.38507;0.0673057;1.78125
35;100;1.3653;0.0936454;1.74286
35;100;1.21721;0.0124568;1.80000
