p;L;L(p);R(p);T(p)
55;100
55;100;1.46253;0;1.66667
55;100;1.50193;0;1.20000
55;100;1.66967;0;1.00000
55;100;1.46253;0;1.28571
55;100;1.47238;0;1.40000
55;100;1.61041;0;2.00000
55;100;1.60054;0;2.00000
55;100;1.61041;0;1.00000
55;100;1.71909;0;1.25000
55;100;1.5808;0;1.66667
55;100;1.50193;0;2.50000
55;100;1.3544;0;1.50000
55;100;1.52163;0;2.00000
55;100;1.42318;0;1.16667
55;100;1.57094;0;1.00000
55;100;1.87745;0;2.25000
55;100;1.5808;0;1.66667
55;100;1.47238;0;1.00000
55;100;1.55121;0;1.16667
55;100;1.55121;0;1.50000
55;100;1.64991;0;1.00000
55;100;1.54135;0;1.80000
55;100;1.47238;0;1.20000
55;100;1.56107;0;1.00000
55;100;1.50193;0;1.20000
55;100;1.63016;0;1.25000
55;100;1.51178;0;1.50000
55;100;1.65979;0;1.60000
55;100;1.64991;0;2.20000
55;100;1.48223;0;1.33333
55;100;1.78833;0;1.44444
55;100;1.66967;0;1.71429
55;100;1.61041;0;1.60000
55;100;1.33477;0;1.20000
55;100;1.54135;0;1.36364
55;100;1.68943;0;1.00000
55;100;1.59067;0;1.60000
55;100;1.50193;0;1.50000
55;100;1.65979;0;1.50000
55;100;1.83783;0;1.00000
55;100;1.46253;0;3.50000
55;100;1.44285;0;1.00000
55;100;1.78833;0;1.00000
55;100;1.61041;0;1.50000
55;100;1.57094;0;1.11111
55;100;1.64991;0;1.60000
55;100;1.55121;0;1.75000
55;100;1.61041;0;1.00000
55;100;1.51178;0;1.25000
55;100;1.3544;0;1.20000
55;100;1.55121;0;1.25000
55;100;1.50193;0;1.25000
55;100;1.56107;0;1.60000
55;100;1.51178;0;2.40000
55;100;1.41335;0;1.00000
55;100;1.88735;0;3.00000
55;100;1.48223;0;1.42857
55;100;1.33477;0;1.71429
55;100;1.44285;0;1.40000
55;100;1.86754;0;3.50000
55;100;1.40351;0;1.42857
55;100;1.48223;0;1.25000
55;100;1.59067;0;1.00000
55;100;1.43301;0;1.66667
