p;L;L(p);R(p);T(p)
70;100
70;100;1.16;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.18;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.24;0;-1.#IND0
70;100;1.22;0.01;1.00000
70;100;1.22;0;-1.#IND0
70;100;1.17;0.01;1.00000
70;100;1.18;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.22;0.01;1.00000
70;100;1.22;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.27;0;-1.#IND0
70;100;1.18;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.17;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;0.23;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.24;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.2;0.01;1.00000
70;100;1.22;0.01;1.00000
70;100;1.18;0.01;1.00000
70;100;1.23;0.01;2.00000
70;100;1.25;0;-1.#IND0
70;100;1.15;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.19;0.01;1.00000
70;100;1.27;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.16;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.16;0;-1.#IND0
70;100;1.25;0;-1.#IND0
70;100;1.18;0.01;1.00000
70;100;1.23;0;-1.#IND0
70;100;1.2;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.15;0.01;1.00000
70;100;1.2;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.19;0.01;1.00000
70;100;1.19;0.01;1.00000
70;100;1.15;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.24;0.01;1.00000
70;100;1.22;0.01;1.00000
70;100;1.23;0;-1.#IND0
70;100;1.21;0.01;1.00000
70;100;1.19;0.01;1.00000
70;100;1.25;0;-1.#IND0
70;100;1.23;0.01;2.00000
70;100;1.23;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.2;0.01;2.00000
70;100;1.25;0;-1.#IND0
70;100;1.24;0.01;1.00000
70;100;1.19;0;-1.#IND0
70;100;1.22;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.27;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.2;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.22;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.2;0.01;1.00000
70;100;1.22;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.18;0.01;1.00000
70;100;1.22;0;-1.#IND0
70;100;1.25;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.21;0.01;1.00000
70;100;1.16;0;-1.#IND0
70;100;1.25;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.2;0.01;1.00000
70;100;1.25;0;-1.#IND0
70;100;1.23;0.01;1.00000
70;100;1.19;0.01;1.00000
70;100;1.2;0.01;1.00000
70;100;1.17;0;-1.#IND0
70;100;1.13;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.25;0;-1.#IND0
70;100;1.28;0;-1.#IND0
70;100;1.17;0;-1.#IND0
70;100;1.26;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.19;0.01;1.00000
70;100;1.21;0.01;1.00000
70;100;1.21;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.14;0;-1.#IND0
70;100;1.14;0.01;1.00000
70;100;1.24;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.23;0.01;1.00000
70;100;1.18;0.01;1.00000
70;100;1.18;0;-1.#IND0
70;100;1.25;0.01;1.00000
70;100;1.18;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.17;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.23;0.01;1.00000
70;100;1.16;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.23;0.01;1.00000
70;100;1.22;0;-1.#IND0
70;100;1.24;0.01;1.00000
70;100;1.16;0;-1.#IND0
70;100;1.24;0.01;2.00000
70;100;1.23;0.01;2.00000
70;100;1.22;0;-1.#IND0
70;100;1.15;0;-1.#IND0
70;100;1.17;0.01;2.00000
70;100;1.21;0;-1.#IND0
70;100;1.23;0.01;1.00000
70;100;1.22;0.01;1.00000
70;100;1.23;0.01;1.00000
70;100;1.18;0;-1.#IND0
70;100;1.22;0.01;2.00000
70;100;1.21;0.01;1.00000
70;100;1.24;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.25;0;-1.#IND0
70;100;1.18;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.21;0.01;1.00000
70;100;1.2;0.01;1.00000
70;100;1.26;0;-1.#IND0
70;100;1.21;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.24;0;-1.#IND0
70;100;1.25;0;-1.#IND0
70;100;1.19;0.01;2.00000
70;100;1.23;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.18;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.16;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.23;0.01;1.00000
70;100;1.17;0.01;1.00000
70;100;1.17;0.01;1.00000
70;100;1.21;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.15;0;-1.#IND0
70;100;1.13;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.26;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.19;0.01;1.00000
70;100;1.2;0.01;1.00000
70;100;1.19;0;-1.#IND0
70;100;1.2;0.01;1.00000
70;100;1.25;0.01;1.00000
70;100;1.26;0;-1.#IND0
70;100;1.17;0.01;2.00000
70;100;1.21;0.01;1.00000
70;100;1.22;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.18;0;-1.#IND0
70;100;1.18;0;-1.#IND0
70;100;1.17;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.2;0.01;1.00000
70;100;1.21;0.01;1.00000
70;100;1.21;0.01;1.00000
70;100;1.21;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.16;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.18;0.01;1.00000
70;100;1.19;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.18;0.01;1.00000
70;100;1.25;0.01;1.00000
70;100;1.17;0.01;1.00000
70;100;1.23;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.23;0.01;1.00000
70;100;1.25;0.01;1.00000
70;100;1.16;0;-1.#IND0
70;100;1.19;0.01;2.00000
70;100;1.19;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.18;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.17;0.01;1.00000
70;100;1.18;0;-1.#IND0
70;100;1.24;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.19;0.01;1.00000
70;100;1.18;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.25;0.01;1.00000
70;100;1.18;0.01;1.00000
70;100;1.19;0.01;1.00000
70;100;1.26;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.22;0.01;1.00000
70;100;1.19;0;-1.#IND0
70;100;1.22;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.19;0;-1.#IND0
70;100;1.18;0;-1.#IND0
70;100;1.21;0.01;1.00000
70;100;1.21;0;-1.#IND0
70;100;1.23;0;-1.#IND0
70;100;1.17;0;-1.#IND0
70;100;1.22;0;-1.#IND0
70;100;1.24;0.01;1.00000
70;100;1.24;0;-1.#IND0
70;100;1.27;0.01;1.00000
70;100;1.2;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.2;0;-1.#IND0
70;100;1.26;0;-1.#IND0
70;100;1.17;0;-1.#IND0
70;100;1.24;0;-1.#IND0
70;100;1.21;0;-1.#IND0
70;100;1.21;0.01;1.00000
70;100;1.23;0;-1.#IND0
70;100;1.17;0;-1.#IND0
