p;L;L(p);R(p);T(p)
35;75
35;75;1.32774;0.0697271;2.32000
35;75;1.68319;0.0987278;2.78261
35;75;1.2884;0;1.75000
35;75;1.45912;0.0667961;1.65217
35;75;1.35398;0.0881701;2.26923
35;75;1.20987;0.0440458;1.40000
35;75;1.34086;0.0989733;2.11111
35;75;1.45912;0.133463;1.82143
35;75;1.35398;0.16817;1.90625
35;75;1.36711;0.117319;1.78571
35;75;1.24911;0.133134;1.67742
35;75;1.44597;0.0912806;1.72000
35;75;1.4986;0.139783;1.75000
35;75;1.39338;0.135479;1.93103
35;75;1.40652;0.164493;1.67742
35;75;1.41967;0.153463;1.93333
35;75;1.51177;0.0751501;1.60870
35;75;1.32774;0.00306048;2.00000
35;75;1.56447;0.149615;1.82143
35;75;1.41967;0.126797;1.92857
35;75;1.2622;0.0160407;1.63636
35;75;1.44597;0.117947;2.03704
35;75;1.39338;0.108813;1.66667
35;75;1.30151;0.224415;1.94595
35;75;1.39338;0.0154793;1.90000
35;75;1.35398;0.0348368;1.86364
35;75;1.32774;0.0963938;1.62963
35;75;1.2753;0.112222;1.44828
35;75;1.38025;0.119755;2.07143
35;75;1.31462;0.0670971;2.08000
35;75;1.30151;0.0110817;3.09524
35;75;1.47228;0.0956066;1.80000
35;75;1.45912;0;2.06250
35;75;1.35398;0.101503;2.37037
35;75;1.31462;0.12043;2.10345
35;75;1.2884;0.088346;1.70370
35;75;1.31462;0.107097;1.67857
35;75;1.2884;0.128346;1.70000
35;75;1.40652;0.137826;2.06897
35;75;1.39338;0.0954792;1.76923
35;75;1.38025;0.106422;1.55556
35;75;1.48544;0.191046;1.81250
35;75;1.35398;0;2.57895
35;75;1.56447;0.149615;2.07143
35;75;1.38025;0.0664218;1.91667
35;75;1.31462;0.307097;1.51163
35;75;1.23603;0.0101677;2.00000
35;75;1.43281;0.0623922;2.00000
35;75;1.39338;0.228813;1.69444
35;75;1.41967;0.166797;1.41935
35;75;1.38025;0.0664218;1.95833
35;75;1.24911;0.159801;1.78788
35;75;1.40652;0.0844926;1.84000
35;75;1.2753;0.0588884;2.28000
35;75;1.32774;0.12306;1.82759
35;75;1.2884;0.141679;1.51613
35;75;1.20987;0.150712;1.69697
35;75;1.44597;0.0779472;2.25000
35;75;1.23603;0.156834;1.75758
35;75;1.43281;0.155726;3.06667
35;75;1.36711;0.0906526;2.00000
35;75;1.39338;0.122146;1.71429
35;75;1.35398;0.154837;1.96774
35;75;1.45912;0.0934628;2.04000
35;75;1.38025;0.0397552;2.13636
35;75;1.36711;0.103986;1.59259
35;75;1.41967;0.206797;1.94118
35;75;1.30151;0.024415;2.18182
35;75;1.23603;0.0501677;1.48000
35;75;1.32774;0.0963938;2.37037
35;75;1.24911;0.106468;1.75862
35;75;1.2622;0.122707;1.46667
35;75;1.4986;0.233116;2.08571
35;75;1.31462;0.0404304;1.95652
35;75;1.34086;0.112307;1.82143
35;75;1.36711;0.170653;1.50000
35;75;1.35398;0.16817;2.25000
35;75;1.35398;0.181503;1.78788
35;75;1.32774;0.0963938;2.00000
35;75;1.38025;0.199755;1.76471
35;75;1.45912;0.173463;2.64516
35;75;1.2753;0.112222;1.68966
35;75;1.2884;0.0616793;2.32000
35;75;1.2884;0.128346;2.03333
35;75;1.40652;0.017826;2.35000
35;75;1.2753;0.0855551;2.03704
35;75;1.68319;0.0853944;2.40909
35;75;1.47228;0.175607;2.22581
35;75;1.4986;0.0331159;2.50000
35;75;1.30151;0.144415;1.96774
35;75;1.31462;0.0937638;1.96296
35;75;1.38025;0.199755;1.55882
35;75;1.38025;0.106422;1.77778
35;75;1.45912;0.0801294;2.04167
35;75;1.32774;0;2.05882
35;75;1.4986;0.126449;1.81481
35;75;1.24911;0.173134;2.29412
35;75;1.20987;0.0440458;1.76000
35;75;1.34086;0.0323066;1.90909
35;75;1.31462;0.20043;1.71429
35;75;1.2753;0.125555;2.16667
35;75;1.35398;0.20817;2.17143
35;75;1.34086;0.112307;1.89286
35;75;1.36711;0.0773193;1.88000
35;75;1.30151;0.131082;2.30000
35;75;1.2753;0.0722217;1.57692
35;75;1.34086;0.00563992;2.05000
35;75;1.38025;0.0664218;2.37500
35;75;1.38025;0.106422;2.18519
35;75;1.39338;0.0821459;2.00000
35;75;1.40652;0.231159;2.02778
35;75;1.44597;0.211281;1.55882
35;75;1.22294;0.0471388;2.00000
35;75;1.48544;0.0843795;2.16667
35;75;1.23603;0.250168;1.80000
35;75;1.41967;0.26013;1.76316
35;75;1.4986;0.0464492;2.28571
35;75;1.35398;0.0348368;1.54545
35;75;1.31462;0.0804304;2.11538
35;75;1.2884;0.0750126;1.61538
35;75;1.34086;0.12564;1.79310
35;75;1.57765;0.164818;2.27586
35;75;1.24911;0.106468;1.89655
35;75;1.34086;0.12564;1.51724
35;75;1.38025;0.0797552;1.84000
35;75;1.53811;0.199115;1.56250
35;75;1.34086;0.12564;1.65517
35;75;1.31462;0.0804304;1.50000
35;75;1.34086;0.178973;1.84848
35;75;1.15763;0.150991;1.76471
35;75;1.30151;0.0110817;2.04762
35;75;1.2753;0.0588884;1.92000
35;75;1.2753;0.165555;1.48485
35;75;1.24911;0.0664677;1.50000
35;75;1.36711;0.143986;1.80000
35;75;1.6304;0.158662;2.03571
35;75;1.30151;0.0110817;1.61905
35;75;1.36711;0;1.68421
35;75;1.40652;0.0711593;1.58333
35;75;1.55129;0.121048;2.65385
35;75;1.39338;0.0554793;1.91304
35;75;1.41967;0.0201299;1.70000
35;75;1.34086;0.112307;1.92857
35;75;1.45912;0.106796;2.26923
35;75;1.45912;0.0934628;1.56000
35;75;1.31462;0.0804304;2.84615
35;75;1.36711;0.0373192;1.95455
35;75;1.24911;0.0264677;1.78261
35;75;1.30151;0.184415;1.67647
35;75;1.2622;0.109374;1.48276
35;75;1.24911;0;2.00000
35;75;1.39338;0.0554793;2.30435
35;75;1.34086;0.112307;2.10714
35;75;1.4986;0.126449;1.62963
35;75;1.36711;0.183986;1.93939
35;75;1.45912;0.0667961;2.26087
35;75;1.43281;0.115726;1.92593
35;75;1.2753;0.0322217;1.69565
35;75;1.31462;0.0804304;2.26923
35;75;1.31462;0.000430433;1.55000
35;75;1.41967;0.0867966;2.84000
35;75;1.39338;0.0554793;1.86957
35;75;1.2884;0.141679;2.09677
35;75;1.40652;0.0711593;2.45833
35;75;1.40652;0.0844926;1.76000
35;75;1.36711;0.0639859;1.91667
35;75;1.31462;0.107097;1.50000
35;75;1.38025;0.0264219;1.85714
35;75;1.40652;0.124493;1.82143
35;75;1.38025;0.106422;2.11111
35;75;1.44597;0.131281;2.35714
35;75;1.4986;0.0997826;2.08000
35;75;1.24911;0.119801;1.80000
35;75;1.35398;0.0881701;1.73077
35;75;1.38025;0.0797552;2.16000
35;75;1.35398;0.154837;1.87097
35;75;1.4986;0.0997826;2.52000
35;75;1.38025;0.0930885;2.19231
35;75;1.36711;0.0639859;1.91667
35;75;1.2622;0.0827073;1.66667
35;75;1.43281;0.0757255;3.16667
35;75;1.2753;0.00555508;1.52381
35;75;1.41967;0.153463;1.86667
35;75;1.36711;0.117319;1.64286
35;75;1.45912;0.0667961;1.65217
35;75;1.2753;0.0855551;1.81481
35;75;1.45912;0.213463;2.20588
35;75;1.35398;0.0748368;1.76000
35;75;1.39338;0.162146;1.80645
35;75;1.34086;0.12564;2.13793
35;75;1.59083;0.0733228;2.36364
35;75;1.4986;0.0731159;2.78261
35;75;1.40652;0.0844926;1.88000
35;75;1.2884;0.101679;1.78571
35;75;1.24911;0.0664677;2.50000
35;75;1.45912;0.200129;2.12121
35;75;1.34086;0.0189732;2.14286
35;75;1.30151;0.024415;1.50000
35;75;1.39338;0.0554793;2.52174
35;75;1.34086;0.0723066;2.16000
35;75;1.36711;0.0506526;2.26087
35;75;1.2884;0.048346;2.20833
35;75;1.30151;0.131082;1.96667
35;75;1.30151;0.104415;1.67857
35;75;1.31462;0.0937638;1.96296
35;75;1.2622;0.029374;2.04348
35;75;1.31462;0.0404304;1.69565
35;75;1.44597;0.117947;2.00000
35;75;1.32774;0.136394;2.10000
35;75;1.39338;0.0821459;2.08000
35;75;1.53811;0.145782;1.96429
35;75;1.2753;0.0188884;1.86364
35;75;1.2622;0.109374;1.82759
35;75;1.23603;0.183501;1.80000
35;75;1.47228;0.10894;2.42308
35;75;1.35398;0.141503;1.90000
35;75;1.23603;0.0101677;2.00000
35;75;1.36711;0.117319;1.60714
35;75;1.56447;0.162948;2.34483
35;75;1.60402;0.208465;1.59375
35;75;1.35398;0.0881701;2.15385
35;75;1.32774;0.0697271;1.52000
35;75;1.34086;0.0589732;2.25000
35;75;1.31462;0.0804304;2.50000
35;75;1.17068;0;2.31818
35;75;1.36711;0.0773193;1.92000
35;75;1.48544;0.0710462;2.04348
35;75;1.32774;0.176394;1.66667
35;75;1.2753;0.138888;1.54839
35;75;1.32774;0.109727;1.42857
35;75;1.44597;0.0646139;1.95652
35;75;1.13155;0.0106887;1.83333
35;75;1.41967;0.193463;1.84848
35;75;1.32774;0.0830605;1.76923
35;75;1.4986;0.0464492;2.42857
35;75;1.23603;0.0901677;1.89286
35;75;1.41967;0.10013;2.11538
35;75;1.39338;0.162146;2.22581
35;75;1.30151;0.064415;1.88000
35;75;1.41967;0.0467966;2.09091
35;75;1.45912;0.186796;2.00000
35;75;1.30151;0.104415;1.82143
35;75;1.43281;0;1.76471
35;75;1.40652;0.137826;1.51724
35;75;1.44597;0.157947;2.30000
35;75;1.24911;0.0531344;1.72000
35;75;1.32774;0.109727;1.96429
35;75;1.31462;0.0804304;2.15385
35;75;1.30151;0.104415;1.96429
35;75;1.40652;0.257826;1.57895
35;75;1.2622;0.0427073;1.58333
35;75;1.39338;0.0821459;1.96000
35;75;1.45912;0.173463;1.80645
35;75;1.34086;0.0856399;2.03846
35;75;1.47228;0.0822732;2.16667
35;75;1.35398;0.141503;1.76667
35;75;1.55129;0.0943813;2.75000
35;75;1.35398;0.00817017;2.20000
35;75;1.39338;0.0554793;1.69565
35;75;1.31462;0.0804304;1.96154
35;75;1.36711;0.0906526;2.15385
35;75;1.24911;0.079801;2.03704
35;75;1.40652;0.0711593;2.41667
35;75;1.31462;0.0670971;1.56000
35;75;1.2884;0.101679;1.60714
35;75;1.38025;0.0664218;2.66667
35;75;1.41967;0.0867966;1.88000
35;75;1.18374;0.0776592;1.78571
35;75;1.35398;0.0348368;1.63636
35;75;1.2884;0.088346;1.74074
35;75;1.38025;0.119755;1.82143
35;75;1.30151;0.024415;2.00000
35;75;1.34086;0.0856399;1.92308
35;75;1.39338;0.0821459;1.88000
35;75;1.47228;0.215607;1.97059
35;75;1.31462;0.147097;1.77419
35;75;1.24911;0.133134;1.80645
35;75;1.44597;0.184614;2.15625
35;75;1.2884;0.048346;2.29167
35;75;1.32774;0.12306;1.62069
35;75;1.43281;0.0757255;2.29167
35;75;1.24911;0.039801;1.95833
35;75;1.2753;0.0188884;1.81818
35;75;1.32774;0.0830605;1.80769
35;75;1.57765;0.191484;2.00000
35;75;1.44597;0.131281;1.92857
35;75;1.30151;0;2.42105
35;75;1.6304;0.105329;2.25000
35;75;1.2753;0.165555;1.51515
35;75;1.31462;0.0270971;1.59091
35;75;1.30151;0.024415;2.54545
35;75;1.2753;0.00555508;2.38095
35;75;1.32774;0.0563938;2.25000
35;75;1.61721;0.143578;2.48148
35;75;1.40652;0.0711593;2.87500
35;75;1.2884;0.0216793;1.72727
35;75;1.41967;0.0867966;2.04000
35;75;1.39338;0.0954792;2.11538
35;75;1.36711;0.0906526;2.26923
35;75;1.36711;0.117319;1.46429
35;75;1.59083;0.273323;2.64865
35;75;1.41967;0.18013;1.87500
35;75;1.38025;0.133089;1.93103
35;75;1.30151;0.0510816;1.91667
35;75;1.40652;0.0444926;2.13636
35;75;1.43281;0.129059;1.60714
35;75;1.32774;0.12306;1.82759
35;75;1.47228;0.18894;2.15625
35;75;1.24911;0.0531344;1.92000
35;75;1.34086;0.20564;1.54286
35;75;1.2753;0.0588884;2.08000
