p;L;L(p);R(p);T(p)
25;150
25;150;1.30756;0.402138;3.14607
25;150;1.21482;0.407541;2.42391
25;150;1.35397;0.435358;2.38710
25;150;1.23468;0.417519;2.16129
25;150;1.34071;0.373531;2.50000
25;150;1.21482;0.414207;1.95699
25;150;1.2678;0.449475;2.35052
25;150;1.24793;0.366335;2.70588
25;150;1.30756;0.388805;2.25287
25;150;1.27443;0.350501;2.48780
25;150;1.22806;0.296427;1.92000
25;150;1.26118;0.315106;2.51948
25;150;1.23468;0.350852;2.51807
25;150;1.28768;0.365853;2.40476
25;150;1.30756;0.455471;2.60825
25;150;1.26118;0.428439;2.26596
25;150;1.24793;0.346335;2.46341
25;150;1.28768;0.412519;2.30769
25;150;1.23468;0.384186;2.43182
25;150;1.30094;0.401164;2.33708
25;150;1.23468;0.370852;2.43023
25;150;1.44683;0.473875;2.48454
25;150;1.27443;0.337167;2.26250
25;150;1.34734;0.327782;2.67532
25;150;1.23468;0.344186;2.23171
25;150;1.34734;0.294449;2.76389
25;150;1.24131;0.291933;2.58108
25;150;1.24793;0.359668;2.70238
25;150;1.24131;0.425266;2.28723
25;150;1.37386;0.431365;2.15217
25;150;1.35397;0.415358;2.25556
25;150;1.22806;0.356427;2.33333
25;150;1.22806;0.36976;2.59302
25;150;1.30094;0.374497;2.27059
25;150;1.23468;0.324186;2.08861
25;150;1.2678;0.349475;2.52439
25;150;1.35397;0.348691;2.71250
25;150;1.31419;0.416436;2.45055
25;150;1.34071;0.413531;2.65556
25;150;1.28106;0.364848;2.75000
25;150;1.27443;0.3905;2.30682
25;150;1.24793;0.313002;2.29870
25;150;1.2678;0.302809;2.66667
25;150;1.21482;0.340874;2.41463
25;150;1.21482;0.347541;2.30120
25;150;1.23468;0.370852;2.03488
25;150;1.28768;0.425853;2.37634
25;150;1.42029;0.337313;2.70130
25;150;1.28106;0.338182;2.35000
25;150;1.24131;0.431933;2.33684
25;150;1.34071;0.366865;2.53012
25;150;1.31419;0.336436;2.37975
25;150;1.3606;0.302924;2.64384
25;150;1.34734;0.441116;2.21277
25;150;1.28106;0.351515;2.64634
25;150;1.26118;0.335106;2.70000
25;150;1.24793;0.359668;2.33333
25;150;1.34734;0.361116;2.50000
25;150;1.21482;0.347541;2.36145
25;150;1.34071;0.386865;2.51163
25;150;1.34734;0.401116;2.35227
25;150;1.27443;0.3305;2.58228
25;150;1.22144;0.335323;2.50617
25;150;1.26118;0.368439;2.11765
25;150;1.25455;0.374059;2.72093
25;150;1.1751;0.333918;2.63415
25;150;1.33408;0.399271;2.82955
25;150;1.43356;0.358942;2.96250
25;150;1.28768;0.312519;2.43421
25;150;1.30094;0.334497;2.17722
25;150;1.30756;0.468805;2.24242
25;150;1.21482;0.360874;2.28235
25;150;1.31419;0.343102;2.76250
25;150;1.3606;0.456257;2.50000
25;150;1.20157;0.351939;2.58333
25;150;1.24793;0.313002;2.66234
25;150;1.2678;0.416142;1.75000
25;150;1.28768;0.365853;2.15476
25;150;1.27443;0.423834;2.50538
25;150;1.26118;0.341773;2.27161
25;150;1.20157;0.398606;2.45055
25;150;1.26118;0.301773;2.38667
25;150;1.1751;0.327251;2.44444
25;150;1.30094;0.334497;2.08861
25;150;1.22144;0.328657;2.27500
25;150;1.23468;0.384186;2.04545
25;150;1.28106;0.358182;2.40964
25;150;1.36723;0.403815;2.77273
25;150;1.27443;0.350501;2.31707
25;150;1.27443;0.357167;2.14458
25;150;1.22806;0.436427;2.35417
25;150;1.31419;0.423102;2.48913
25;150;1.19495;0.397453;2.47253
25;150;1.18833;0.382955;2.33708
25;150;1.19495;0.330787;2.18519
25;150;1.2678;0.422809;1.95699
25;150;1.22144;0.388656;2.34831
25;150;1.28768;0.359186;2.33735
25;150;1.23468;0.337519;2.17284
25;150;1.34071;0.406865;2.53933
25;150;1.34071;0.326865;2.33766
25;150;1.31419;0.349769;2.14815
25;150;1.24793;0.413002;2.06522
25;150;1.26118;0.401773;2.35556
25;150;1.27443;0.410501;2.43956
25;150;1.28768;0.325853;2.65385
25;150;1.28106;0.344849;2.81481
25;150;1.24793;0.393002;2.13483
25;150;1.28106;0.411515;2.43956
25;150;1.28768;0.359186;2.19277
25;150;1.28768;0.312519;2.21053
25;150;1.30756;0.368805;2.51190
25;150;1.24793;0.366335;2.56471
25;150;1.38049;0.318905;2.33333
25;150;1.32082;0.35739;2.30488
25;150;1.22144;0.32199;2.55696
25;150;1.19495;0.38412;2.11236
25;150;1.24793;0.346335;2.81707
25;150;1.25455;0.400726;2.22222
25;150;1.33408;0.332605;2.85897
25;150;1.36723;0.410482;2.77528
25;150;1.23468;0.357519;3.05952
25;150;1.30756;0.422138;2.47826
25;150;1.20819;0.439746;2.41237
25;150;1.29431;0.34018;2.65000
25;150;1.24793;0.366335;2.17647
25;150;1.25455;0.360726;2.23810
25;150;1.2678;0.396142;2.20225
25;150;1.24793;0.373002;2.65116
25;150;1.18171;0.35511;2.49412
25;150;1.25455;0.400726;2.35556
25;150;1.21482;0.327541;2.60000
25;150;1.42029;0.350646;2.43038
25;150;1.30756;0.428805;2.89247
25;150;1.32082;0.370724;2.26190
25;150;1.22806;0.416427;2.39785
25;150;1.32082;0.330724;2.52564
25;150;1.20819;0.29308;2.30667
25;150;1.2678;0.362809;2.69048
25;150;1.28106;0.324848;2.28205
25;150;1.21482;0.334208;2.29630
25;150;1.33408;0.372605;2.30952
25;150;1.20157;0.305273;2.25974
25;150;1.2678;0.336142;2.12500
25;150;1.33408;0.359271;2.37805
25;150;1.22144;0.395323;2.02222
25;150;1.3606;0.396257;2.67816
25;150;1.30094;0.354497;2.07317
25;150;1.27443;0.377167;2.47674
25;150;1.28106;0.351515;2.42683
25;150;1.19495;0.330787;2.45679
25;150;1.40702;0.38232;2.89286
25;150;1.22806;0.396427;2.65556
25;150;1.31419;0.383102;2.69767
25;150;1.3606;0.356257;2.46914
25;150;1.35397;0.282024;2.95714
25;150;1.40039;0.528145;2.25472
25;150;1.41366;0.38982;2.09412
25;150;1.29431;0.373513;2.52941
25;150;1.32745;0.418336;2.48352
25;150;1.34734;0.414449;2.17778
25;150;1.30756;0.382138;2.41860
25;150;1.36723;0.470482;2.31633
25;150;1.23468;0.390852;2.26966
25;150;1.44019;0.459746;3.11579
25;150;1.34071;0.346865;2.71250
25;150;1.20819;0.29308;2.41333
25;150;1.38713;0.426438;2.32967
25;150;1.22144;0.32199;2.30380
25;150;1.34071;0.500198;2.96116
25;150;1.33408;0.319271;2.84211
25;150;1.23468;0.364186;2.49412
25;150;1.24131;0.338599;2.23457
25;150;1.28768;0.405853;2.84444
25;150;1.2678;0.356142;2.34940
25;150;1.30756;0.368805;2.30952
25;150;1.32745;0.405002;2.34831
25;150;1.30756;0.302138;2.56757
25;150;1.27443;0.3905;2.27273
25;150;1.22806;0.363094;2.52941
25;150;1.33408;0.399271;2.23864
25;150;1.24793;0.346335;2.15854
25;150;1.2678;0.356142;2.45783
25;150;1.25455;0.340726;2.34568
25;150;1.30756;0.348805;2.83951
25;150;1.18833;0.316288;2.30380
25;150;1.28768;0.325853;2.41026
25;150;1.22806;0.38976;2.21348
25;150;1.3606;0.382924;2.71765
25;150;1.38713;0.453105;2.33684
25;150;1.26118;0.368439;2.84706
25;150;1.27443;0.3905;2.35227
25;150;1.27443;0.363834;2.32143
25;150;1.32082;0.350724;2.35802
25;150;1.27443;0.377167;2.24419
25;150;1.26118;0.408439;2.43956
25;150;1.28106;0.398182;2.22472
25;150;1.30756;0.402138;2.40449
25;150;1.18171;0.381776;2.32584
25;150;1.29431;0.366847;2.47619
25;150;1.36723;0.397149;2.27586
25;150;1.32082;0.330724;2.57692
25;150;1.38049;0.425572;2.20879
25;150;1.30756;0.368805;2.07143
25;150;1.24793;0.293002;2.47297
25;150;1.32082;0.330724;2.25641
25;150;1.28106;0.351515;2.08537
25;150;1.33408;0.372605;2.71429
25;150;1.19495;0.297453;2.69737
25;150;1.28106;0.371515;2.49412
25;150;1.28106;0.444848;2.22917
25;150;1.28768;0.345853;2.40741
25;150;1.24793;0.279668;2.76389
25;150;1.40039;0.454812;2.37895
25;150;1.13539;0.339812;2.04762
25;150;1.37386;0.384698;2.50588
25;150;1.32082;0.344057;2.28750
25;150;1.27443;0.3305;2.35443
25;150;1.30756;0.375471;2.38824
25;150;1.26118;0.321773;2.42308
25;150;1.29431;0.373513;2.68235
25;150;1.28768;0.359186;2.27711
25;150;1.16848;0.27938;2.37838
25;150;1.23468;0.324186;2.37975
25;150;1.44683;0.307208;2.86111
25;150;1.24131;0.411933;2.09783
25;150;1.26118;0.421773;2.34409
25;150;1.22806;0.34976;2.16867
25;150;1.31419;0.329769;2.60256
25;150;1.40702;0.36232;2.22222
25;150;1.3606;0.469591;2.84694
25;150;1.3606;0.376257;2.16667
25;150;1.25455;0.340726;2.83951
25;150;1.24793;0.346335;2.30488
25;150;1.28106;0.418182;2.22826
25;150;1.22806;0.30976;2.61039
25;150;1.28768;0.432519;1.91489
25;150;1.39376;0.413962;2.48315
25;150;1.30756;0.348805;2.64198
25;150;1.26118;0.361773;2.35714
25;150;1.27443;0.303834;2.42667
25;150;1.3606;0.382924;2.43529
25;150;1.33408;0.359271;2.54878
25;150;1.36723;0.343815;2.55696
25;150;1.38713;0.366438;2.34146
25;150;1.23468;0.330852;2.25000
25;150;1.18171;0.288443;2.40000
25;150;1.27443;0.3905;2.40909
25;150;1.24131;0.371933;2.30233
25;150;1.21482;0.334208;2.33333
25;150;1.24131;0.371933;2.18605
25;150;1.24793;0.426335;2.22340
25;150;1.2678;0.389475;2.43182
25;150;1.18833;0.369621;2.44828
25;150;1.24793;0.319668;2.26923
25;150;1.32082;0.37739;2.44706
25;150;1.23468;0.324186;2.32911
25;150;1.33408;0.412605;2.65556
25;150;1.32082;0.350724;2.34568
25;150;1.34734;0.414449;2.36667
25;150;1.37386;0.424698;2.62637
25;150;1.30094;0.341164;2.30000
25;150;1.2678;0.356142;2.69880
25;150;1.30094;0.367831;2.39286
25;150;1.25455;0.334059;2.42500
25;150;1.30094;0.387831;2.75862
25;150;1.34071;0.366865;2.36145
25;150;1.27443;0.430501;2.32979
25;150;1.22806;0.336427;2.29630
25;150;1.28768;0.345853;2.14815
25;150;1.34071;0.400198;2.46591
25;150;1.30094;0.381164;2.37209
25;150;1.2678;0.316142;2.16883
25;150;1.28768;0.312519;2.61842
25;150;1.24793;0.339668;2.64198
25;150;1.44683;0.327208;3.24000
25;150;1.33408;0.372605;2.80952
25;150;1.33408;0.352605;2.56790
25;150;1.29431;0.42018;2.56522
25;150;1.40039;0.488145;2.62000
25;150;1.34071;0.453531;2.51042
25;150;1.30094;0.434497;2.26596
25;150;1.30094;0.367831;2.36905
25;150;1.19495;0.397453;1.87912
25;150;1.34071;0.393531;2.32184
25;150;1.39376;0.333962;2.67532
25;150;1.24131;0.298599;2.76000
25;150;1.40702;0.408987;2.79545
25;150;1.28106;0.304848;2.54667
25;150;1.30756;0.348805;2.54321
25;150;1.40702;0.46232;2.29167
25;150;1.16848;0.326046;2.39506
25;150;1.25455;0.414059;1.82609
25;150;1.21482;0.300874;2.60526
25;150;1.30094;0.407831;2.36667
25;150;1.35397;0.395358;2.57471
25;150;1.1751;0.453918;2.10000
25;150;1.28106;0.391515;2.45455
25;150;1.34071;0.366865;2.28916
25;150;1.25455;0.320726;2.52564
25;150;1.21482;0.380874;2.44318
25;150;1.38049;0.345572;2.82278
25;150;1.26118;0.361773;2.52381
25;150;1.25455;0.380726;2.45977
25;150;1.43356;0.432276;2.24176
25;150;1.27443;0.3905;2.64773
25;150;1.14201;0.281088;2.50667
25;150;1.24131;0.405266;2.09890
25;150;1.30094;0.347831;2.38272
25;150;1.28768;0.419186;2.28261
25;150;1.42029;0.330646;2.65789
25;150;1.23468;0.357519;2.82143
25;150;1.22806;0.323094;2.22785
25;150;1.31419;0.369769;2.61905
25;150;1.16848;0.286046;2.54667
25;150;1.35397;0.328691;2.68831
25;150;1.20157;0.351939;2.35714
25;150;1.32082;0.324057;2.31169
25;150;1.22144;0.275323;2.51389
25;150;1.25455;0.347393;2.53659
25;150;1.32745;0.365002;2.77108
25;150;1.26118;0.315106;2.36364
25;150;1.22144;0.38199;1.97727
25;150;1.22144;0.44199;2.09278
25;150;1.35397;0.375358;3.02381
25;150;1.40039;0.428145;2.69231
25;150;1.28768;0.372519;2.31765
25;150;1.29431;0.426847;2.25806
25;150;1.30756;0.382138;2.60465
25;150;1.22806;0.303094;2.46053
25;150;1.34071;0.340198;2.67089
25;150;1.2678;0.369475;2.47059
25;150;1.28106;0.344849;2.54321
25;150;1.2678;0.422809;2.46237
25;150;1.29431;0.466847;2.62626
25;150;1.30756;0.355471;2.59756
25;150;1.25455;0.407393;2.04396
25;150;1.26118;0.328439;2.46835
25;150;1.18833;0.349621;2.33333
25;150;1.29431;0.34018;2.92500
25;150;1.24793;0.266335;2.74286
25;150;1.32082;0.35739;2.35366
25;150;1.28768;0.359186;2.44578
25;150;1.35397;0.468691;2.28571
25;150;1.28768;0.385853;2.58621
25;150;1.28768;0.372519;2.64706
25;150;1.20157;0.371939;2.28736
25;150;1.28768;0.299186;2.93243
25;150;1.24793;0.373002;2.16279
25;150;1.31419;0.323102;3.55844
25;150;1.28768;0.359186;2.22892
25;150;1.19495;0.34412;2.78313
25;150;1.22144;0.335323;2.30864
25;150;1.23468;0.337519;2.70370
25;150;1.25455;0.367393;2.45882
25;150;1.32745;0.471669;2.33333
25;150;1.22144;0.32199;2.59494
25;150;1.24131;0.331933;2.13750
25;150;1.28768;0.392519;2.52273
25;150;1.24131;0.331933;2.05000
25;150;1.22144;0.38199;2.17045
25;150;1.26118;0.368439;2.38824
25;150;1.28106;0.358182;2.69880
25;150;1.30094;0.354497;2.79268
25;150;1.24793;0.386335;2.62500
25;150;1.26118;0.361773;2.66667
25;150;1.33408;0.385938;2.44186
25;150;1.22144;0.38199;2.27273
25;150;1.2678;0.496142;2.51923
25;150;1.24131;0.425266;2.30851
25;150;1.22144;0.388656;2.55056
25;150;1.22144;0.355323;2.32143
25;150;1.28106;0.424848;2.50538
25;150;1.2678;0.349475;2.29268
25;150;1.18171;0.25511;2.58571
25;150;1.42029;0.350646;2.87342
25;150;1.22144;0.288657;2.54054
25;150;1.35397;0.495358;2.11765
25;150;1.24793;0.293002;2.62162
25;150;1.32082;0.364057;2.30120
25;150;1.34734;0.394449;2.67816
25;150;1.24131;0.385266;2.27273
25;150;1.23468;0.324186;2.26582
25;150;1.32745;0.358336;2.47561
25;150;1.28768;0.285853;2.52778
25;150;1.37386;0.471364;2.61224
25;150;1.24793;0.379668;2.13793
25;150;1.24131;0.285266;2.43836
25;150;1.25455;0.340726;2.16049
25;150;1.28768;0.325853;2.73077
25;150;1.30756;0.388805;2.31034
25;150;1.23468;0.304186;2.69737
25;150;1.20157;0.418606;2.13830
25;150;1.29431;0.326847;2.52564
25;150;1.25455;0.327393;2.26582
25;150;1.28768;0.392519;2.15909
25;150;1.25455;0.420726;2.49462
25;150;1.37386;0.504698;2.33981
25;150;1.30756;0.442138;2.88421
25;150;1.36723;0.450482;2.81053
25;150;1.34071;0.440198;2.63830
25;150;1.20819;0.35308;2.30952
25;150;1.22144;0.335323;2.56790
25;150;1.23468;0.357519;2.30952
25;150;1.24793;0.346335;2.36585
25;150;1.28768;0.279186;2.80282
25;150;1.30756;0.328805;2.58974
25;150;1.24131;0.411933;2.11957
25;150;1.22806;0.283094;2.79452
25;150;1.24793;0.333002;2.76250
25;150;1.20819;0.35308;2.25000
25;150;1.42692;0.498131;2.52475
25;150;1.28106;0.431515;2.43617
25;150;1.21482;0.274207;3.34722
25;150;1.14863;0.335682;2.42169
25;150;1.3606;0.442924;2.46809
25;150;1.27443;0.337167;2.92500
25;150;1.28768;0.332519;2.53165
25;150;1.33408;0.372605;2.53571
25;150;1.39376;0.400629;2.48276
25;150;1.2678;0.336142;2.36250
25;150;1.23468;0.337519;2.71605
25;150;1.21482;0.360874;2.25882
25;150;1.20819;0.359746;2.41176
25;150;1.34071;0.320198;2.71053
25;150;1.31419;0.369769;2.33333
25;150;1.28768;0.339186;2.80000
25;150;1.38049;0.472239;2.37755
25;150;1.22806;0.323094;2.60759
25;150;1.22806;0.456427;2.42424
25;150;1.30094;0.374497;2.50588
25;150;1.30094;0.427831;2.60215
25;150;1.30756;0.308805;2.90667
25;150;1.23468;0.324186;2.48101
25;150;1.24131;0.358599;2.53571
25;150;1.30094;0.374497;2.22353
25;150;1.32745;0.405002;2.66292
25;150;1.26118;0.335106;2.87500
25;150;1.29431;0.28018;3.05634
25;150;1.22144;0.38199;2.31818
25;150;1.31419;0.396436;2.53409
25;150;1.3606;0.396257;2.56322
25;150;1.43356;0.418942;2.73034
25;150;1.42692;0.411465;2.57955
25;150;1.22806;0.30976;2.54545
25;150;1.41366;0.383154;2.69048
25;150;1.20819;0.35308;2.32143
25;150;1.2678;0.316142;2.63636
25;150;1.31419;0.463102;2.90816
25;150;1.30094;0.367831;2.15476
25;150;1.16848;0.31938;2.35000
25;150;1.23468;0.337519;2.32099
25;150;1.27443;0.297167;2.47297
25;150;1.31419;0.436436;2.30851
25;150;1.26118;0.335106;2.48750
25;150;1.34734;0.414449;3.07778
25;150;1.25455;0.294059;2.58108
25;150;1.23468;0.397519;2.55556
25;150;1.24793;0.413002;2.30435
25;150;1.20157;0.318606;2.63291
25;150;1.22806;0.316427;2.52564
25;150;1.28106;0.318182;2.51948
25;150;1.33408;0.319271;2.81579
25;150;1.35397;0.322024;2.61842
25;150;1.27443;0.377167;2.09302
25;150;1.28106;0.364848;2.21429
25;150;1.48001;0.491082;2.68687
25;150;1.33408;0.365938;2.90361
25;150;1.30756;0.355471;2.25610
25;150;1.22144;0.32199;2.56962
25;150;1.29431;0.293513;2.28767
25;150;1.31419;0.369769;2.16667
25;150;1.20819;0.279746;2.34247
25;150;1.28106;0.404849;2.18889
25;150;1.18833;0.302955;2.23377
25;150;1.3606;0.362924;2.31707
25;150;1.23468;0.330852;2.30000
25;150;1.28106;0.358182;2.24096
25;150;1.26118;0.295106;2.43243
25;150;1.37386;0.418031;2.76667
25;150;1.20157;0.33194;2.45679
25;150;1.30756;0.382138;3.00000
25;150;1.26118;0.361773;2.48810
