p;L;L(p);R(p);T(p)
20;150
20;150;1.25961;0.421221;2.81609
20;150;1.32596;0.502499;3.11224
20;150;1.19993;0.51999;2.83495
20;150;1.23971;0.592005;2.89381
20;150;1.16678;0.508588;2.60784
20;150;1.16678;0.408588;2.97701
20;150;1.10715;0.479356;2.69697
20;150;1.16015;0.500942;2.50495
20;150;1.31932;0.448407;3.23333
20;150;1.23308;0.471138;2.93684
20;150;1.20656;0.554239;2.59259
20;150;1.16678;0.488588;3.03030
20;150;1.1469;0.465617;2.78125
20;150;1.17341;0.50289;2.61386
20;150;1.16015;0.467609;2.51042
20;150;1.18004;0.550514;2.45370
20;150;1.20656;0.540906;2.61321
20;150;1.21982;0.536041;2.38095
20;150;1.1469;0.41895;2.91011
20;150;1.18004;0.483847;2.47959
20;150;1.21982;0.536041;3.01905
20;150;1.1933;0.532397;3.20000
20;150;1.18667;0.484794;2.89796
20;150;1.1933;0.412397;2.87356
20;150;1.29278;0.511961;2.88000
20;150;1.25298;0.433713;3.07865
20;150;1.25961;0.561221;2.49074
20;150;1.16015;0.467609;3.18750
20;150;1.22645;0.470261;3.14737
20;150;1.21319;0.455145;3.29032
20;150;1.21982;0.502708;3.98000
20;150;1.14027;0.43127;2.78022
20;150;1.15353;0.526619;3.26667
20;150;1.20656;0.567572;2.85455
20;150;1.21982;0.522708;2.65049
20;150;1.16015;0.520942;2.55769
20;150;1.29942;0.452751;2.97802
20;150;1.21319;0.468478;2.96842
20;150;1.30605;0.513533;2.61000
20;150;1.24634;0.546197;2.90566
20;150;1.19993;0.493323;2.85859
20;150;1.27288;0.436209;3.30337
20;150;1.24634;0.472864;2.53684
20;150;1.30605;0.5202;3.99010
20;150;1.23971;0.558672;3.16667
20;150;1.16678;0.448588;2.72043
20;150;1.23308;0.464471;3.12766
20;150;1.20656;0.547572;2.49533
20;150;1.20656;0.520906;2.68932
20;150;1.20656;0.414239;2.54023
20;150;1.19993;0.546656;2.90654
20;150;1.28615;0.55783;3.08411
20;150;1.24634;0.499531;2.90909
20;150;1.25961;0.674554;2.76000
20;150;1.18004;0.530514;2.57143
20;150;1.22645;0.510261;2.65347
20;150;1.18667;0.471461;3.44792
20;150;1.20656;0.460906;3.07447
20;150;1.22645;0.470261;3.13684
20;150;1.29942;0.466085;3.23656
20;150;1.21982;0.562708;2.79817
20;150;1.24634;0.426197;3.14773
20;150;1.28615;0.491163;2.63918
